orthogroup	AAL
MZ22502115	1315.3684210000001
MZ22502117	1238.315789
MZ22502118	1174.318182
MZ22502119	1116.210526
MZ22502121	791.2857142999999
MZ22502123	1132.285714
MZ22502126	1075.444444
MZ22502128	1098.9
MZ22502132	904.5833332999998
MZ22502135	1117.238095
MZ22502137	818.1052632
MZ22502138	696.8333332999999
MZ22502139	727.9354839
MZ22502141	1276.1
MZ22502142	1118.263158
MZ22502144	814.08
MZ22502145	995.6315788999999
MZ22502149	1601.619048
MZ22502151	1509.857143
MZ22502152	1161.8947369999999
MZ22502156	2062.64
MZ22502157	1617.8947369999999
MZ22502158	1031.4285710000001
MZ22502159	1003.9
MZ22502161	716.2592592999999
MZ22502162	1271.8
MZ22502163	881.0
MZ22502166	974.6842105000001
MZ22502168	1388.0526320000001
MZ22502172	1086.95
MZ22502173	1237.666667
MZ22502175	1246.421053
MZ22502179	1484.6315789999999
MZ22502183	790.8571429
MZ22502185	737.5882353
MZ22502186	1109.666667
MZ22502187	1003.4736839999999
MZ22502189	1046.222222
MZ22502190	1124.833333
MZ22502192	989.5238095000001
MZ22502194	1737.6
MZ22502197	1195.318182
MZ22502198	1065.684211
MZ22502199	1073.666667
MZ22502200	1418.0526320000001
MZ22502202	1417.789474
MZ22502203	1022.9047619999999
MZ22502204	1102.35
MZ22502205	1064.5
MZ22502207	566.0454545
MZ22502208	1202.736842
MZ22502210	1166.0
MZ22502215	1115.35
MZ22502217	1097.9
MZ22502218	1072.8947369999999
MZ22502219	1051.2
MZ22502224	1112.526316
MZ22502225	1178.238095
MZ22502227	1109.6
MZ22502228	1070.3684210000001
MZ22502229	814.7368421
MZ22502232	654.8666667
MZ22502237	868.65
MZ22502239	1662.8947369999999
MZ22502241	1305.625
MZ22502242	1292.421053
MZ22502244	1062.0
MZ22502245	1238.6
MZ22502251	1212.8947369999999
MZ22502253	1063.736842
MZ22502255	1097.8421050000002
MZ22502257	920.3478261
MZ22502259	1002.1578949999999
MZ22502260	1413.05
MZ22502263	849.3333332999998
MZ22502265	1004.1739130000001
MZ22502267	463.0909091
MZ22502268	665.7142857000001
MZ22502270	768.7777778
MZ22502274	1267.777778
MZ22502275	738.1818182
MZ22502276	1170.526316
MZ22502278	1364.055556
MZ22502280	1036.8421050000002
MZ22502282	1184.5
MZ22502283	1147.15
MZ22502288	1288.0
MZ22502289	1295.888889
MZ22502290	1024.142857
MZ22502291	953.5
MZ22502292	1964.8095239999998
MZ22502296	880.55
MZ22502300	786.68
MZ22502303	1307.736842
MZ22502304	802.6666667000001
MZ22502306	1114.45
MZ22502307	1588.684211
MZ22502309	959.6315788999999
MZ22502312	1209.684211
MZ22502317	854.3157894999999
MZ22502318	908.3888889000001
MZ22502322	1123.8
MZ22502323	1038.1052630000001
MZ22502324	658.3846154
MZ22502327	1153.473684
MZ22502328	1070.277778
MZ22502329	1032.6315789999999
MZ22502332	1252.722222
MZ22502333	1070.8947369999999
MZ22502334	753.5384615
MZ22502335	1050.1578949999998
MZ22502340	1048.210526
MZ22502343	1045.4
MZ22502344	1046.0
MZ22502347	1100.466667
MZ22502348	1007.15
MZ22502350	1090.473684
MZ22502351	1062.3684210000001
MZ22502352	1586.8947369999999
MZ22502354	1438.9473679999999
MZ22502361	1082.315789
MZ22502364	1078.888889
MZ22502365	1516.809524
MZ22502366	918.5789474
MZ22502368	1065.9473679999999
MZ22502369	928.0454545
MZ22502371	1754.9047620000001
MZ22502373	1257.8
MZ22502375	1644.380952
MZ22502376	979.1052632000001
MZ22502377	1168.6
MZ22502381	916.3571429
MZ22502383	768.3055555999999
MZ22502385	781.1666667000001
MZ22502386	1138.315789
MZ22502387	1121.909091
MZ22502390	967.2105263000001
MZ22502394	895.4375
MZ22502400	1157.0526320000001
MZ22502401	1123.85
MZ22502403	1155.277778
MZ22502404	1133.55
MZ22502406	951.8666667000001
MZ22502407	810.1578947
MZ22502408	1108.9
MZ22502409	1236.666667
MZ22502412	1471.6315789999999
MZ22502414	1072.5625
MZ22502417	1139.8125
MZ22502418	720.8888889
MZ22502421	1279.95
MZ22502422	694.48
MZ22502426	965.3181818
MZ22502427	1271.7
MZ22502428	1065.411765
MZ22502429	1131.315789
MZ22502430	1208.0
MZ22502431	1147.684211
MZ22502432	1077.1578949999998
MZ22502433	551.59375
MZ22502434	765.8421053
MZ22502436	1005.3157890000001
MZ22502437	1240.25
MZ22502439	1682.352941
MZ22502440	1128.35
MZ22502446	1083.636364
MZ22502449	962.4210526
MZ22502451	1306.55
MZ22502452	950.4705882000001
MZ22502454	662.84
MZ22502457	1325.444444
MZ22502459	1075.6315789999999
MZ22502460	1198.1
MZ22502461	1001.2142859999999
MZ22502462	1082.2
MZ22502463	1375.6315789999999
MZ22502464	1243.789474
MZ22502466	629.8181818
MZ22502470	1018.380952
MZ22502471	1200.1052630000001
MZ22502474	783.15
MZ22502475	1181.526316
MZ22502477	836.2
MZ22502478	754.9642857000001
MZ22502480	800.5294117999999
MZ22502481	1042.0
MZ22502482	953.35
MZ22502484	1130.0526320000001
MZ22502485	864.2307691999999
MZ22502488	769.1052632
MZ22502491	1073.0
MZ22502494	695.0714286
MZ22502495	679.4545455
MZ22502497	1981.65
MZ22502498	1088.75
MZ22502502	1571.75
MZ22502505	1261.55
MZ22502508	643.5
MZ22502510	915.3157894999999
MZ22502513	876.2083332999998
MZ22502517	578.2105263
MZ22502519	1166.421053
MZ22502521	1238.9545449999998
MZ22502522	1878.5
MZ22502523	975.9523810000001
MZ22502527	984.6666667000002
MZ22502528	643.5517241
MZ22502529	1073.85
MZ22502532	968.4736842
MZ22502533	1039.8421050000002
MZ22502535	1209.2
MZ22502538	1033.1578949999998
MZ22502539	1057.888889
MZ22502540	888.0
MZ22502541	1048.0526320000001
MZ22502543	1277.5
MZ22502544	1019.8421050000001
MZ22502547	866.0
MZ22502549	774.9
MZ22502550	756.0555555999999
MZ22502551	973.05
MZ22502552	1364.7
MZ22502554	1047.777778
MZ22502555	1301.444444
MZ22502558	1404.05
MZ22502561	1189.85
MZ22502564	1034.782609
MZ22502565	1191.6315789999999
MZ22502567	1150.809524
MZ22502568	1034.55
MZ22502570	821.2
MZ22502571	1071.5
MZ22502573	1131.25
MZ22502574	977.3157894999999
MZ22502575	1110.315789
MZ22502577	771.44
MZ22502578	1467.473684
MZ22502581	1142.6315789999999
MZ22502583	1129.7
MZ22502584	783.7083332999999
MZ22502585	1101.666667
MZ22502590	1077.05
MZ22502592	980.6
MZ22502600	934.2941176
MZ22502601	1273.666667
MZ22502603	1069.9473679999999
MZ22502605	646.8947368
MZ22502606	657.2962963
MZ22502609	1341.05
MZ22502612	626.7222222
MZ22502617	1083.05
MZ22502619	888.4761904999999
MZ22502620	1155.9473679999999
MZ22502624	1097.3684210000001
MZ22502627	1127.6315789999999
MZ22502629	1022.4210529999999
MZ22502631	819.1111111
MZ22502632	1268.45
MZ22502633	1388.4545449999998
MZ22502635	953.5789474
MZ22502636	741.4090909
MZ22502640	902.6315788999999
MZ22502641	1080.421053
MZ22502642	1092.142857
MZ22502645	961.2941176
MZ22502646	773.9
MZ22502648	1197.421053
MZ22502649	1434.0
MZ22502650	1151.8421050000002
MZ22502656	1050.047619
MZ22502658	1107.888889
MZ22502661	1248.736842
MZ22502662	1056.772727
MZ22502668	1099.8421050000002
MZ22502670	1289.2
MZ22502673	976.5333332999999
MZ22502674	769.75
MZ22502675	1297.3684210000001
MZ22502678	971.9473684000001
MZ22502683	977.2272727
MZ22502684	913.125
MZ22502686	614.0
MZ22502687	1286.473684
MZ22502688	580.25
MZ22502693	727.6666667000001
MZ22502697	836.0
MZ22502698	611.2962963
MZ22502699	1011.0
MZ22502700	857.9583332999998
MZ22502702	1106.055556
MZ22502703	935.7894736999999
MZ22502705	1072.1578949999998
MZ22502706	1013.8421050000001
MZ22502708	805.7222222
MZ22502709	779.7741934999999
MZ22502710	1112.1052630000001
MZ22502711	952.45
MZ22502720	912.2857142999999
MZ22502725	1083.3
MZ22502726	779.1304347999999
MZ22502727	949.5
MZ22502732	991.4210526
MZ22502733	1248.5714289999999
MZ22502736	783.0588235
MZ22502737	954.2222222000001
MZ22502740	1014.210526
MZ22502752	1173.0526320000001
MZ22502754	951.55
MZ22502757	975.9
MZ22502758	1323.0
MZ22502759	1047.8421050000002
MZ22502760	1024.684211
MZ22502765	1106.333333
MZ22502766	896.8571429
MZ22502771	1081.25
MZ22502775	999.7647059000001
MZ22502777	986.9090909
MZ22502782	618.0
MZ22502784	1652.4285710000001
MZ22502785	666.0625
MZ22502787	800.0
MZ22502790	1187.526316
MZ22502791	1000.210526
MZ22502795	1359.736842
MZ22502797	693.4
MZ22502798	1163.421053
MZ22502799	835.4210526
MZ22502803	1359.85
MZ22502805	589.8928571
MZ22502806	1144.6315789999999
MZ22502807	942.5384615
MZ22502808	1292.9
MZ22502809	997.0
MZ22502814	904.2631579
MZ22502817	966.0
MZ22502822	1077.210526
MZ22502823	1288.3684210000001
MZ22502825	968.0
MZ22502829	1027.1
MZ22502831	1003.1578949999999
MZ22502833	784.95
MZ22502834	927.5
MZ22502836	938.5
MZ22502838	905.3
MZ22502842	848.5
MZ22502843	1076.166667
MZ22502844	650.7666667000001
MZ22502845	1158.0
MZ22502846	1221.1052630000001
MZ22502847	876.0909091
MZ22502852	966.6
MZ22502854	1249.421053
MZ22502858	777.6666667000001
MZ22502864	862.7894736999999
MZ22502869	1095.473684
MZ22502870	1982.3333329999998
MZ22502872	968.5263158
MZ22502874	847.6842105000001
MZ22502875	949.1875
MZ22502879	955.6190475999999
MZ22502882	1058.2
MZ22502883	922.25
MZ22502884	842.3
MZ22502885	1076.0526320000001
MZ22502888	1140.6315789999999
MZ22502890	1076.578947
MZ22502891	1017.8
MZ22502892	1200.55
MZ22502893	890.6190475999999
MZ22502897	1023.0
MZ22502898	1166.4545449999998
MZ22502899	714.7692308
MZ22502900	789.7647059
MZ22502901	1086.473684
MZ22502903	942.0
MZ22502907	755.3157894999999
MZ22502909	972.0526315999999
MZ22502912	987.1578947
MZ22502915	355.1666667
MZ22502920	689.0833332999999
MZ22502925	1034.388889
MZ22502931	970.25
MZ22502932	946.0
MZ22502933	859.7894736999999
MZ22502934	764.7142857000001
MZ22502935	1145.705882
MZ22502937	862.0
MZ22502938	1148.6315789999999
MZ22502939	935.8571429
MZ22502941	1290.3684210000001
MZ22502943	1133.35
MZ22502944	596.7368421
MZ22502947	901.8333332999998
MZ22502948	997.6
MZ22502949	712.1176471
MZ22502950	766.3888889
MZ22502952	882.4736842
MZ22502953	889.45
MZ22502956	1037.619048
MZ22502957	872.1052632000001
MZ22502961	854.8095238
MZ22502962	869.0
MZ22502963	975.1578947
MZ22502964	947.1052632000001
MZ22502965	951.6470588
MZ22502966	789.6470588
MZ22502967	798.0555555999999
MZ22502970	970.7368421
MZ22502971	828.6086957
MZ22502972	1134.473684
MZ22502977	1277.7
MZ22502978	893.3333332999998
MZ22502979	1239.619048
MZ22502980	931.1578947
MZ22502981	1007.5
MZ22502983	1577.315789
MZ22502988	1170.333333
MZ22502989	1054.047619
MZ22502991	863.4210526
MZ22502992	867.7222222000001
MZ22502993	824.2222222
MZ22502998	965.2105263000001
MZ22503000	968.2857142999999
MZ22503001	966.6315788999999
MZ22503004	1396.047619
MZ22503007	1071.526316
MZ22503008	942.4210526
MZ22503010	943.8571429
MZ22503011	1077.047619
MZ22503014	980.15
MZ22503021	945.1666667000002
MZ22503022	1226.684211
MZ22503023	1002.789474
MZ22503026	1113.5
MZ22503027	940.5555555999999
MZ22503028	1669.809524
MZ22503031	530.7272727
MZ22503032	1071.25
MZ22503033	1203.3684210000001
MZ22503034	859.6
MZ22503035	842.1052632000001
MZ22503036	562.1176471
MZ22503037	1319.277778
MZ22503041	805.25
MZ22503042	984.3333332999998
MZ22503043	958.9523810000001
MZ22503048	1403.65
MZ22503049	1452.388889
MZ22503050	1210.75
MZ22503055	783.8888889
MZ22503056	1176.5
MZ22503057	899.5263158
MZ22503058	1033.909091
MZ22503059	1074.666667
MZ22503065	1128.95
MZ22503066	916.2916667000002
MZ22503069	814.5263158
MZ22503070	900.0
MZ22503073	962.5263158
MZ22503074	764.0909091
MZ22503075	1313.5
MZ22503077	963.9411765000001
MZ22503081	1788.705882
MZ22503082	636.4
MZ22503083	1114.25
MZ22503085	1343.684211
MZ22503091	850.4210526
MZ22503095	1030.684211
MZ22503098	855.1111110999999
MZ22503099	1077.857143
MZ22503100	851.0
MZ22503102	822.8947368
MZ22503103	961.3157894999999
MZ22503105	669.5384615
MZ22503106	897.0555555999999
MZ22503107	1023.5882349999999
MZ22503109	876.2857142999999
MZ22503113	1658.8125
MZ22503116	845.35
MZ22503119	1059.541667
MZ22503121	909.15
MZ22503122	1383.421053
MZ22503123	975.7368421
MZ22503124	736.9
MZ22503126	1309.0
MZ22503127	965.5263158
MZ22503128	959.6666667000002
MZ22503134	1092.7
MZ22503135	1079.6315789999999
MZ22503138	1206.75
MZ22503140	889.9444444000001
MZ22503141	1831.7368420000003
MZ22503145	595.6190475999999
MZ22503148	728.2222222
MZ22503151	916.0526315999999
MZ22503154	1571.1578949999998
MZ22503160	1071.15
MZ22503161	952.0952381000001
MZ22503163	724.15
MZ22503164	1094.210526
MZ22503165	863.35
MZ22503166	1203.8421050000002
MZ22503167	887.9473684000001
MZ22503168	620.8
MZ22503169	1119.315789
MZ22503174	784.3157894999999
MZ22503175	1287.8421050000002
MZ22503178	1093.666667
MZ22503181	1215.055556
MZ22503182	1201.0
MZ22503183	1020.466667
MZ22503186	636.0740741000001
MZ22503188	1326.055556
MZ22503189	715.7368421
MZ22503190	1555.3
MZ22503192	750.95
MZ22503199	866.4210526
MZ22503202	1055.1578949999998
MZ22503203	1010.85
MZ22503205	934.0
MZ22503206	801.9473684
MZ22503208	996.2631579
MZ22503209	1113.833333
MZ22503214	895.1
MZ22503215	1227.888889
MZ22503217	854.7619048
MZ22503218	739.75
MZ22503219	667.952381
MZ22503224	922.4210526
MZ22503225	1067.888889
MZ22503226	845.5789474
MZ22503229	1167.4
MZ22503230	1020.833333
MZ22503235	1458.0
MZ22503236	974.4545455
MZ22503238	1490.5714289999999
MZ22503239	1458.666667
MZ22503240	810.6315789
MZ22503241	1121.611111
MZ22503244	908.9473684000001
MZ22503247	1146.8947369999999
MZ22503249	1246.8947369999999
MZ22503251	999.9523810000001
MZ22503252	895.4736842
MZ22503255	608.6315789
MZ22503256	796.0
MZ22503257	923.1176471000001
MZ22503258	932.8863636
MZ22503259	922.0
MZ22503261	914.05
MZ22503263	974.0
MZ22503266	877.25
MZ22503268	1103.578947
MZ22503271	926.1666667000002
MZ22503273	566.0
MZ22503276	611.7272727000001
MZ22503279	931.5789474
MZ22503280	1013.857143
MZ22503281	1120.421053
MZ22503282	903.2777777999999
MZ22503283	1362.9285710000001
MZ22503285	987.1052632000001
MZ22503287	1471.5
MZ22503290	1028.8421050000002
MZ22503292	1054.941176
MZ22503295	826.4736842
MZ22503296	878.0
MZ22503298	893.9473684000001
MZ22503302	824.2222222
MZ22503303	948.2
MZ22503306	894.7894736999999
MZ22503309	1201.75
MZ22503310	972.6666667000002
MZ22503313	923.7368421
MZ22503315	1003.8
MZ22503318	932.6842105000001
MZ22503320	941.85
MZ22503321	965.1428571
MZ22503322	796.8095238
MZ22503324	749.3888889
MZ22503327	1093.5
MZ22503329	1670.833333
MZ22503330	780.3
MZ22503331	915.1578947
MZ22503332	1057.1578949999998
MZ22503337	788.2
MZ22503339	810.2105263
MZ22503340	716.7894737
MZ22503343	1276.1578949999998
MZ22503346	956.1666667000002
MZ22503348	926.5263158
MZ22503350	966.8947367999999
MZ22503351	846.2777777999999
MZ22503352	1157.3
MZ22503353	1012.944444
MZ22503354	1073.736842
MZ22503358	906.0
MZ22503367	1217.444444
MZ22503368	1000.8421050000001
MZ22503369	987.0526315999999
MZ22503370	683.0
MZ22503373	1649.578947
MZ22503376	767.2380952000001
MZ22503377	988.7894736999999
MZ22503378	884.1578947
MZ22503383	988.4
MZ22503384	707.2777778
MZ22503387	838.65
MZ22503388	853.9
MZ22503389	2492.7
MZ22503390	616.7777778
MZ22503391	1086.5714289999999
MZ22503392	1300.473684
MZ22503393	953.1052632000001
MZ22503395	746.3
MZ22503399	799.75
MZ22503402	908.1052632000001
MZ22503403	1067.315789
MZ22503407	689.047619
MZ22503410	949.0
MZ22503416	861.05
MZ22503417	690.1111111
MZ22503418	1141.6315789999999
MZ22503420	506.8
MZ22503426	910.6315788999999
MZ22503427	1030.866667
MZ22503428	1109.35
MZ22503429	1099.9473679999999
MZ22503430	953.1904762
MZ22503438	967.4736842
MZ22503441	1342.5
MZ22503443	1042.85
MZ22503446	614.2222222
MZ22503447	834.6363636
MZ22503452	1110.444444
MZ22503454	919.6842105000001
MZ22503457	911.0666667000002
MZ22503458	1898.0
MZ22503459	903.1052632000001
MZ22503461	923.9523810000001
MZ22503463	1017.35
MZ22503464	1024.35
MZ22503465	793.45
MZ22503466	564.3571429
MZ22503468	836.1578947
MZ22503472	906.7272727
MZ22503474	1189.809524
MZ22503475	1179.419355
MZ22503479	1562.222222
MZ22503482	1319.6
MZ22503484	1233.294118
MZ22503488	1028.473684
MZ22503489	781.5238095
MZ22503492	1170.5
MZ22503499	864.1578947
MZ22503502	707.2
MZ22503505	1311.75
MZ22503507	954.3684211000001
MZ22503510	868.2105263000001
MZ22503513	1011.105263
MZ22503514	1020.8421050000001
MZ22503520	1572.833333
MZ22503523	1176.791667
MZ22503526	1148.473684
MZ22503529	753.8421053
MZ22503531	944.4736842
MZ22503533	762.75
MZ22503537	946.5882353000001
MZ22503538	628.1052632
MZ22503541	837.125
MZ22503546	1112.611111
MZ22503550	899.6666667000002
MZ22503552	850.9166667000002
MZ22503553	1131.0
MZ22503555	992.4736842
MZ22503559	897.2105263000001
MZ22503560	1011.789474
MZ22503561	1147.5
MZ22503562	1857.6666670000002
MZ22503563	972.25
MZ22503566	839.7894736999999
MZ22503567	901.875
MZ22503568	968.4736842
MZ22503572	1009.9
MZ22503574	1166.333333
MZ22503575	864.2631579
MZ22503579	1023.4210529999999
MZ22503582	1041.190476
MZ22503584	770.9473684
MZ22503585	483.16666669999995
MZ22503587	836.1666667000001
MZ22503592	1124.47619
MZ22503593	459.7619048
MZ22503597	1047.473684
MZ22503598	1161.888889
MZ22503601	671.3333332999999
MZ22503602	790.4444444000001
MZ22503603	778.5
MZ22503604	841.3888889000001
MZ22503606	911.7894736999999
MZ22503610	910.0526315999999
MZ22503611	1443.6
MZ22503614	856.8
MZ22503617	1155.7
MZ22503618	1008.736842
MZ22503619	728.6363636
MZ22503623	785.4736842
MZ22503624	721.7
MZ22503628	715.7894737
MZ22503635	752.0
MZ22503637	705.15
MZ22503638	1173.8
MZ22503641	1101.3684210000001
MZ22503642	928.4736842
MZ22503645	949.8571429
MZ22503648	834.2222222
MZ22503652	747.6111111
MZ22503653	855.2
MZ22503654	923.95
MZ22503660	860.1904762
MZ22503664	852.7
MZ22503665	1082.8947369999999
MZ22503668	972.2105263000001
MZ22503669	922.0952381000001
MZ22503670	904.8421053
MZ22503671	805.9473684
MZ22503675	894.0
MZ22503676	857.9473684000001
MZ22503677	692.0
MZ22503680	916.0
MZ22503682	899.85
MZ22503686	1210.9473679999999
MZ22503689	586.96
MZ22503690	1009.7
MZ22503693	1035.0
MZ22503695	1040.111111
MZ22503696	1248.666667
MZ22503698	1735.714286
MZ22503699	1059.0
MZ22503701	1547.285714
MZ22503703	968.5789474
MZ22503706	586.8571429
MZ22503707	891.25
MZ22503709	1013.3
MZ22503710	966.2222222000001
MZ22503712	830.9473684
MZ22503713	951.3157894999999
MZ22503716	1072.411765
MZ22503718	1066.210526
MZ22503720	882.8421053
MZ22503721	985.2105263000001
MZ22503723	784.6428571
MZ22503725	931.8421053
MZ22503726	800.85
MZ22503728	848.5555555999999
MZ22503729	868.6315788999999
MZ22503731	872.6875
MZ22503732	933.2941176
MZ22503740	863.25
MZ22503741	891.2105263000001
MZ22503742	1121.4
MZ22503743	1017.263158
MZ22503748	1129.526316
MZ22503749	842.7368421
MZ22503751	872.8333332999998
MZ22503753	1015.1578949999999
MZ22503755	849.2631579
MZ22503756	1529.722222
MZ22503757	910.2777777999999
MZ22503758	903.0
MZ22503759	436.91666669999995
MZ22503760	807.2105263
MZ22503762	1049.2
MZ22503763	627.4210526
MZ22503764	969.4210526
MZ22503767	889.2777777999999
MZ22503768	523.6923077
MZ22503770	930.5
MZ22503773	824.6842105000001
MZ22503775	608.5
MZ22503776	784.9545455
MZ22503778	1689.421053
MZ22503779	811.5263158
MZ22503782	1033.0
MZ22503783	1044.684211
MZ22503785	673.5263158
MZ22503787	855.4736842
MZ22503789	812.6842105000001
MZ22503791	640.1052632
MZ22503792	863.8
MZ22503797	908.5909091
MZ22503798	966.8947367999999
MZ22503799	866.95
MZ22503803	775.2631579
MZ22503805	1009.947368
MZ22503809	550.6666667000001
MZ22503813	972.15
MZ22503814	639.8888889
MZ22503815	996.2777777999999
MZ22503816	819.7222222
MZ22503818	799.9090909
MZ22503820	760.9375
MZ22503822	658.55
MZ22503825	812.85
MZ22503826	1118.117647
MZ22503829	675.8095238
MZ22503832	783.8181818
MZ22503833	894.8
MZ22503836	808.4736842
MZ22503839	842.6470588
MZ22503840	1077.666667
MZ22503842	878.2380952
MZ22503843	846.6666667000002
MZ22503845	810.2105263
MZ22503848	811.3
MZ22503849	555.3333332999999
MZ22503850	1140.277778
MZ22503852	830.5789474
MZ22503853	749.8888889
MZ22503854	932.7368421
MZ22503855	1042.941176
MZ22503858	1199.3684210000001
MZ22503860	882.1052632000001
MZ22503861	561.7777778
MZ22503864	1649.111111
MZ22503867	792.125
MZ22503868	910.7777777999999
MZ22503869	961.2272727
MZ22503871	695.4736842
MZ22503873	1181.8421050000002
MZ22503877	587.0
MZ22503880	1040.9473679999999
MZ22503881	762.6842105000001
MZ22503882	694.6666667000001
MZ22503883	531.125
MZ22503884	1408.904762
MZ22503885	898.5909091
MZ22503886	925.4444444000001
MZ22503888	797.95
MZ22503894	812.2
MZ22503895	1298.684211
MZ22503896	759.7391303999999
MZ22503897	782.1052632
MZ22503900	894.4210526
MZ22503901	458.2727273
MZ22503905	911.1052632000001
MZ22503906	827.3333332999999
MZ22503908	895.8823528999999
MZ22503910	948.1052632000001
MZ22503915	755.4615385
MZ22503918	1255.681818
MZ22503920	731.0952381
MZ22503921	922.3333332999998
MZ22503922	777.2105263
MZ22503923	577.5555555999999
MZ22503925	718.5555555999999
MZ22503927	806.7619047999999
MZ22503928	744.037037
MZ22503929	864.9473684000001
MZ22503934	792.5789474
MZ22503935	862.5555555999999
MZ22503940	1044.333333
MZ22503943	740.7368421
MZ22503946	1052.473684
MZ22503949	804.4210526
MZ22503957	851.6315788999999
MZ22503958	829.6666667000001
MZ22503959	758.6315789
MZ22503960	795.6111111
MZ22503961	848.0833332999998
MZ22503962	949.4736842
MZ22503963	911.2105263000001
MZ22503965	580.40625
MZ22503966	910.15
MZ22503967	921.6315788999999
MZ22503970	874.5789474
MZ22503972	803.0526316
MZ22503977	804.4090909
MZ22503984	1045.714286
MZ22503985	876.5555555999999
MZ22503987	652.4736842
MZ22503989	649.45
MZ22503993	1016.0
MZ22503998	1056.4375
MZ22504001	890.2
MZ22504003	818.3684211
