orthogroup	EXP
31166at7399	0
31174at7399	0
31184at7399	0
31185at7399	0
31192at7399	0
31195at7399	0
31204at7399	0
31205at7399	1
31208at7399	1
31214at7399	0
31218at7399	0
31223at7399	0
31229at7399	0
31234at7399	0
31237at7399	0
31243at7399	0
31257at7399	0
31263at7399	0
31272at7399	0
31274at7399	2
31286at7399	0
31298at7399	0
31300at7399	5
31305at7399	0
31307at7399	0
31315at7399	1
31316at7399	1
31318at7399	0
31321at7399	0
31323at7399	0
31327at7399	0
31328at7399	1
31338at7399	5
31343at7399	0
31346at7399	2
31364at7399	0
31368at7399	0
31371at7399	0
31375at7399	0
31377at7399	0
31378at7399	0
31380at7399	1
31401at7399	0
31407at7399	0
31412at7399	1
31423at7399	0
31424at7399	2
31441at7399	1
31448at7399	1
31456at7399	1
31462at7399	0
31463at7399	0
31466at7399	1
31467at7399	1
31480at7399	0
31483at7399	0
31491at7399	0
31492at7399	0
31498at7399	2
31512at7399	4
31516at7399	0
31526at7399	1
31537at7399	1
31540at7399	1
31550at7399	1
31553at7399	0
31555at7399	3
31560at7399	0
31570at7399	0
31573at7399	1
31591at7399	0
31592at7399	1
31596at7399	0
31598at7399	0
31600at7399	2
31601at7399	1
31605at7399	0
31606at7399	0
31611at7399	0
31613at7399	0
31614at7399	1
31621at7399	0
31627at7399	0
31634at7399	0
31640at7399	0
31641at7399	0
31647at7399	0
31655at7399	0
31656at7399	1
31662at7399	0
31663at7399	0
31666at7399	4
31670at7399	1
31672at7399	7
31673at7399	0
31685at7399	1
31700at7399	0
31703at7399	0
31705at7399	0
31714at7399	0
31717at7399	0
31725at7399	2
31727at7399	1
31728at7399	0
31733at7399	3
31737at7399	0
31739at7399	0
31740at7399	1
31743at7399	2
31747at7399	1
31749at7399	0
31761at7399	0
31769at7399	1
31770at7399	0
31771at7399	0
31781at7399	3
31782at7399	2
31783at7399	0
31784at7399	1
31785at7399	3
31798at7399	9
31800at7399	0
31809at7399	7
31816at7399	0
31839at7399	3
31841at7399	3
31842at7399	1
31849at7399	1
31851at7399	0
31856at7399	1
31866at7399	12
31877at7399	0
31883at7399	0
31889at7399	0
31902at7399	2
31913at7399	0
31921at7399	0
31931at7399	0
31936at7399	0
31944at7399	0
31951at7399	3
31972at7399	0
31977at7399	0
31982at7399	1
31983at7399	1
31991at7399	4
31998at7399	1
32011at7399	0
32013at7399	0
32017at7399	0
32020at7399	2
32021at7399	0
32030at7399	0
32033at7399	0
32040at7399	1
32041at7399	0
32047at7399	0
32048at7399	0
32056at7399	0
32063at7399	0
32074at7399	1
32084at7399	0
32086at7399	0
32088at7399	0
32091at7399	0
32096at7399	0
32114at7399	0
32115at7399	0
32123at7399	0
32127at7399	0
32140at7399	0
32167at7399	0
32177at7399	0
32189at7399	1
32196at7399	0
32203at7399	1
32212at7399	0
32214at7399	0
32220at7399	0
32221at7399	0
32225at7399	1
32231at7399	3
32232at7399	2
32234at7399	0
32246at7399	0
32252at7399	0
32254at7399	1
32260at7399	0
32282at7399	1
32285at7399	0
32295at7399	0
32297at7399	2
32307at7399	0
32309at7399	0
32312at7399	1
32315at7399	1
32316at7399	0
32318at7399	0
32320at7399	2
32321at7399	0
32328at7399	0
32352at7399	0
32365at7399	0
32397at7399	0
32402at7399	0
32422at7399	1
32428at7399	0
32436at7399	0
32437at7399	0
32454at7399	0
32467at7399	0
32473at7399	0
32474at7399	0
32478at7399	0
32482at7399	0
32487at7399	2
32491at7399	0
32504at7399	2
32505at7399	6
32508at7399	0
32510at7399	0
32513at7399	0
32524at7399	0
32529at7399	0
32532at7399	0
32533at7399	0
32534at7399	0
32535at7399	9
32540at7399	0
32543at7399	0
32545at7399	0
32566at7399	0
32571at7399	0
32580at7399	1
32596at7399	0
32606at7399	0
32626at7399	0
32629at7399	3
32640at7399	0
32649at7399	1
32668at7399	0
32674at7399	0
32675at7399	0
32677at7399	0
32683at7399	1
32696at7399	0
32698at7399	0
32707at7399	0
32713at7399	0
32719at7399	0
32723at7399	0
32742at7399	0
32750at7399	0
32763at7399	4
32779at7399	0
32781at7399	0
32792at7399	0
32816at7399	0
32819at7399	2
32830at7399	1
32840at7399	1
32845at7399	0
32853at7399	0
32876at7399	0
32878at7399	0
32879at7399	0
32894at7399	0
33040at7399	0
33225at7399	0
33468at7399	0
33492at7399	1
33609at7399	0
33663at7399	0
33786at7399	0
33841at7399	0
33911at7399	0
34059at7399	0
34127at7399	0
34151at7399	0
34159at7399	1
34192at7399	0
34345at7399	0
34347at7399	0
34354at7399	0
34458at7399	0
34483at7399	0
34536at7399	0
34537at7399	0
34547at7399	0
34571at7399	0
34615at7399	0
34708at7399	0
34748at7399	0
34828at7399	0
34900at7399	0
35000at7399	0
35027at7399	0
35117at7399	0
35125at7399	0
35131at7399	0
35145at7399	0
35152at7399	0
35193at7399	0
35228at7399	0
35230at7399	0
35319at7399	0
35347at7399	0
35350at7399	0
35378at7399	0
35473at7399	0
35496at7399	0
35520at7399	0
35670at7399	0
35714at7399	0
35716at7399	0
35767at7399	0
35816at7399	0
35831at7399	0
35850at7399	0
35885at7399	0
35943at7399	0
35953at7399	0
35962at7399	0
35990at7399	0
36013at7399	0
36014at7399	0
36045at7399	0
36079at7399	0
36081at7399	0
36092at7399	0
36167at7399	0
36195at7399	0
36228at7399	0
36279at7399	0
36296at7399	0
36460at7399	0
36471at7399	1
36491at7399	0
36493at7399	0
36573at7399	2
36593at7399	0
36626at7399	0
36629at7399	0
36740at7399	0
36754at7399	0
36756at7399	0
36793at7399	0
36927at7399	0
36946at7399	2
37036at7399	0
37040at7399	1
37081at7399	0
37106at7399	0
37135at7399	0
37146at7399	0
37200at7399	0
37214at7399	0
37234at7399	0
37235at7399	0
37283at7399	0
37326at7399	0
37343at7399	0
37380at7399	0
37386at7399	0
37405at7399	0
37438at7399	1
37483at7399	0
37527at7399	1
37529at7399	0
37554at7399	2
37598at7399	0
37619at7399	1
37668at7399	0
37706at7399	0
37721at7399	0
37736at7399	0
37746at7399	0
37756at7399	0
37818at7399	0
37915at7399	0
37939at7399	0
38240at7399	0
38279at7399	0
38280at7399	0
38303at7399	0
38320at7399	0
38349at7399	0
38420at7399	0
38525at7399	0
38528at7399	0
38544at7399	1
38561at7399	0
38651at7399	0
38748at7399	0
38796at7399	0
38803at7399	0
38805at7399	1
38807at7399	0
38909at7399	0
38913at7399	0
38922at7399	0
38994at7399	0
