orthogroup	LCA
MZ22521234	7
MZ22521235	6
MZ22521236	6
MZ22521237	7
MZ22521239	7
MZ22521240	7
MZ22521242	7
MZ22521243	7
MZ22521244	7
MZ22521246	7
MZ22521248	7
MZ22521249	6
MZ22521250	7
MZ22521251	7
MZ22521252	7
MZ22521253	7
MZ22521257	7
MZ22521259	7
MZ22521261	7
MZ22521263	7
MZ22521264	7
MZ22521266	7
MZ22521267	7
MZ22521268	6
MZ22521272	7
MZ22521276	7
MZ22521278	7
MZ22521279	7
MZ22521280	7
MZ22521281	7
MZ22521284	7
MZ22521286	7
MZ22521287	7
MZ22521288	6
MZ22521293	7
MZ22521295	7
MZ22521296	7
MZ22521297	6
MZ22521298	7
MZ22521299	7
MZ22521301	7
MZ22521302	7
MZ22521303	7
MZ22521306	6
MZ22521307	7
MZ22521308	7
MZ22521309	7
MZ22521311	7
MZ22521313	7
MZ22521314	7
MZ22521318	7
MZ22521322	7
MZ22521325	6
MZ22521327	7
MZ22521328	7
MZ22521331	7
MZ22521334	7
MZ22521335	7
MZ22521338	7
MZ22521340	7
MZ22521341	7
MZ22521345	6
MZ22521348	7
MZ22521351	7
MZ22521353	7
MZ22521354	6
MZ22521355	7
MZ22521356	7
MZ22521357	7
MZ22521358	7
MZ22521359	7
MZ22521360	7
MZ22521366	7
MZ22521369	7
MZ22521370	7
MZ22521371	7
MZ22521375	7
MZ22521380	6
MZ22521381	7
MZ22521382	7
MZ22521383	7
MZ22521385	7
MZ22521387	7
MZ22521395	7
MZ22521397	7
MZ22521398	7
MZ22521404	7
MZ22521409	7
MZ22521412	7
MZ22521414	7
MZ22521415	6
MZ22521418	7
MZ22521421	7
MZ22521426	7
MZ22521428	7
MZ22521429	7
MZ22521430	6
MZ22521431	7
MZ22521434	7
MZ22521435	7
MZ22521436	7
MZ22521438	7
MZ22521440	6
MZ22521441	7
MZ22521442	7
MZ22521443	7
MZ22521445	7
MZ22521446	7
MZ22521449	7
MZ22521450	6
MZ22521451	7
MZ22521452	7
MZ22521454	7
MZ22521455	7
MZ22521456	7
MZ22521458	7
MZ22521463	7
MZ22521465	7
MZ22521466	7
MZ22521467	7
MZ22521468	7
MZ22521471	7
MZ22521472	7
MZ22521473	7
MZ22521476	7
MZ22521479	7
MZ22521483	7
MZ22521486	7
MZ22521487	7
MZ22521488	7
MZ22521489	7
MZ22521490	7
MZ22521491	6
MZ22521493	6
MZ22521495	7
MZ22521498	7
MZ22521499	7
MZ22521500	6
MZ22521502	7
MZ22521506	7
MZ22521507	7
MZ22521509	7
MZ22521510	7
MZ22521514	7
MZ22521515	7
MZ22521518	7
MZ22521519	7
MZ22521520	7
MZ22521521	7
MZ22521524	7
MZ22521526	7
MZ22521530	7
MZ22521531	7
MZ22521532	7
MZ22521533	7
MZ22521534	7
MZ22521537	7
MZ22521539	7
MZ22521540	7
MZ22521541	7
MZ22521542	7
MZ22521543	6
MZ22521545	7
MZ22521546	7
MZ22521547	7
MZ22521548	7
MZ22521552	6
MZ22521553	7
MZ22521554	6
MZ22521555	7
MZ22521559	7
MZ22521561	7
MZ22521566	7
MZ22521569	6
MZ22521571	7
MZ22521572	6
MZ22521574	6
MZ22521575	7
MZ22521576	7
MZ22521577	6
MZ22521578	7
MZ22521580	6
MZ22521585	7
MZ22521586	6
MZ22521587	7
MZ22521589	7
MZ22521590	7
MZ22521591	7
MZ22521595	7
MZ22521597	7
MZ22521599	6
MZ22521602	7
MZ22521604	7
MZ22521605	7
MZ22521609	7
MZ22521610	7
MZ22521611	7
MZ22521612	7
MZ22521613	7
MZ22521614	7
MZ22521616	7
MZ22521617	7
MZ22521618	7
MZ22521621	7
MZ22521622	7
MZ22521626	7
MZ22521627	7
MZ22521629	7
MZ22521630	7
MZ22521632	7
MZ22521633	7
MZ22521635	7
MZ22521638	7
MZ22521639	7
MZ22521643	7
MZ22521644	6
MZ22521646	7
MZ22521647	7
MZ22521649	7
MZ22521652	7
MZ22521653	7
MZ22521655	7
MZ22521659	7
MZ22521662	7
MZ22521665	7
MZ22521666	7
MZ22521669	7
MZ22521670	7
MZ22521671	6
MZ22521673	7
MZ22521676	7
MZ22521678	7
MZ22521679	7
MZ22521680	7
MZ22521681	7
MZ22521684	6
MZ22521685	7
MZ22521686	7
MZ22521689	7
MZ22521691	7
MZ22521693	6
MZ22521694	7
MZ22521695	7
MZ22521696	7
MZ22521698	7
MZ22521701	7
MZ22521702	7
MZ22521704	7
MZ22521705	7
MZ22521706	7
MZ22521707	6
MZ22521708	6
MZ22521710	7
MZ22521711	7
MZ22521713	7
MZ22521714	7
MZ22521715	7
MZ22521718	7
MZ22521719	7
MZ22521721	7
MZ22521722	6
MZ22521723	7
MZ22521724	7
MZ22521725	7
MZ22521728	7
MZ22521730	7
MZ22521733	7
MZ22521735	7
MZ22521736	7
MZ22521737	7
MZ22521742	7
MZ22521744	6
MZ22521745	7
MZ22521746	7
MZ22521748	7
MZ22521749	6
MZ22521750	7
MZ22521754	7
MZ22521755	7
MZ22521756	7
MZ22521757	7
MZ22521759	6
MZ22521760	7
MZ22521761	7
MZ22521762	6
MZ22521763	6
MZ22521765	7
MZ22521766	7
MZ22521767	7
MZ22521773	7
MZ22521774	7
MZ22521775	7
MZ22521776	7
MZ22521777	7
MZ22521780	7
MZ22521781	6
MZ22521782	7
MZ22521783	6
MZ22521787	7
MZ22521788	7
MZ22521791	6
MZ22521793	7
MZ22521795	7
MZ22521796	7
MZ22521797	7
MZ22521798	6
MZ22521799	7
MZ22521800	7
MZ22521802	7
MZ22521803	7
MZ22521807	7
MZ22521808	7
MZ22521809	7
MZ22521810	7
MZ22521811	6
MZ22521813	7
MZ22521815	7
MZ22521816	7
MZ22521819	7
MZ22521820	6
MZ22521821	7
MZ22521823	7
MZ22521824	7
MZ22521826	7
MZ22521829	7
MZ22521830	7
MZ22521831	6
MZ22521833	7
MZ22521834	7
MZ22521836	7
MZ22521839	7
MZ22521840	7
MZ22521842	6
MZ22521843	7
MZ22521844	7
MZ22521845	7
MZ22521846	7
MZ22521847	7
MZ22521849	7
MZ22521851	7
MZ22521852	7
MZ22521853	7
MZ22521854	7
MZ22521857	7
MZ22521858	7
MZ22521859	7
MZ22521863	7
MZ22521864	7
MZ22521865	7
MZ22521866	7
MZ22521867	7
MZ22521868	6
MZ22521870	7
MZ22521873	7
MZ22521874	7
MZ22521875	7
MZ22521876	7
MZ22521877	7
MZ22521880	7
MZ22521881	7
MZ22521883	7
MZ22521884	7
MZ22521887	7
MZ22521888	7
MZ22521889	6
MZ22521891	7
MZ22521892	7
MZ22521895	7
MZ22521896	7
MZ22521897	6
MZ22521898	7
MZ22521899	7
MZ22521900	7
MZ22521904	7
MZ22521905	7
MZ22521907	7
MZ22521908	7
MZ22521913	7
MZ22521915	6
MZ22521916	7
MZ22521917	7
MZ22521918	7
MZ22521919	6
MZ22521920	7
MZ22521922	7
MZ22521923	7
MZ22521924	6
MZ22521926	7
MZ22521933	7
MZ22521934	7
MZ22521935	7
MZ22521939	7
MZ22521940	7
MZ22521943	7
MZ22521945	6
MZ22521947	7
MZ22521948	7
MZ22521949	6
MZ22521950	7
MZ22521951	6
MZ22521952	7
MZ22521953	7
MZ22521954	6
MZ22521955	6
MZ22521956	7
MZ22521957	7
MZ22521958	7
MZ22521960	7
MZ22521961	7
MZ22521962	7
MZ22521964	7
MZ22521965	7
MZ22521967	7
MZ22521970	7
MZ22521971	7
MZ22521973	7
MZ22521974	7
MZ22521976	7
MZ22521978	6
MZ22521979	7
MZ22521980	7
MZ22521981	7
MZ22521983	6
MZ22521984	7
MZ22521985	7
MZ22521986	7
MZ22521988	7
MZ22521989	7
MZ22521990	7
MZ22521991	7
MZ22521992	7
MZ22521993	7
MZ22521994	7
MZ22521995	7
MZ22521998	6
MZ22522001	6
MZ22522005	7
MZ22522006	7
MZ22522007	7
MZ22522009	7
MZ22522010	7
MZ22522011	7
MZ22522012	7
MZ22522015	6
MZ22522016	7
MZ22522017	7
MZ22522018	7
MZ22522019	7
MZ22522020	7
MZ22522021	7
MZ22522022	6
MZ22522023	7
MZ22522024	7
MZ22522027	6
MZ22522028	7
MZ22522029	7
MZ22522032	7
MZ22522036	6
MZ22522037	7
MZ22522041	6
MZ22522042	7
MZ22522043	7
MZ22522044	7
MZ22522045	7
MZ22522046	7
MZ22522047	6
MZ22522048	7
MZ22522049	7
MZ22522050	7
MZ22522053	7
MZ22522054	6
MZ22522056	7
MZ22522057	6
MZ22522059	7
MZ22522060	7
MZ22522061	7
MZ22522064	7
MZ22522065	7
MZ22522068	7
MZ22522071	7
MZ22522072	7
MZ22522073	6
MZ22522075	6
MZ22522076	7
MZ22522077	7
MZ22522078	7
MZ22522079	7
MZ22522080	7
MZ22522081	7
MZ22522083	7
MZ22522086	7
MZ22522088	7
MZ22522091	7
MZ22522093	7
MZ22522094	7
MZ22522096	7
MZ22522098	7
MZ22522100	7
MZ22522102	7
MZ22522106	7
MZ22522107	7
MZ22522108	7
MZ22522110	6
MZ22522111	7
MZ22522113	7
MZ22522115	7
MZ22522118	7
MZ22522120	7
MZ22522121	7
MZ22522122	7
MZ22522123	7
MZ22522125	7
MZ22522126	7
MZ22522128	7
MZ22522129	6
MZ22522131	7
MZ22522132	6
MZ22522134	6
MZ22522136	7
MZ22522137	7
MZ22522141	7
MZ22522143	7
MZ22522144	7
MZ22522145	7
MZ22522146	7
MZ22522151	7
MZ22522152	7
MZ22522154	7
MZ22522158	7
MZ22522159	7
MZ22522160	7
MZ22522161	7
MZ22522164	7
MZ22522168	7
MZ22522170	7
MZ22522171	7
MZ22522173	7
MZ22522174	7
MZ22522175	7
MZ22522177	7
MZ22522178	7
MZ22522180	7
MZ22522181	7
MZ22522182	6
MZ22522183	7
MZ22522184	6
MZ22522186	7
MZ22522188	7
MZ22522191	7
MZ22522192	7
MZ22522193	7
MZ22522195	7
MZ22522196	7
MZ22522197	7
MZ22522202	7
MZ22522206	7
MZ22522207	7
MZ22522208	6
MZ22522209	7
MZ22522211	6
MZ22522213	7
MZ22522214	7
MZ22522217	7
MZ22522220	6
MZ22522222	6
MZ22522223	7
MZ22522224	7
MZ22522227	7
MZ22522230	7
MZ22522231	6
MZ22522233	6
MZ22522235	7
MZ22522236	7
MZ22522237	7
MZ22522238	6
MZ22522239	7
MZ22522242	7
MZ22522243	7
MZ22522244	7
MZ22522245	6
MZ22522246	7
MZ22522247	7
MZ22522248	7
MZ22522252	6
MZ22522254	7
MZ22522257	7
MZ22522259	6
MZ22522260	7
MZ22522261	6
MZ22522262	7
MZ22522263	7
MZ22522267	7
MZ22522268	7
MZ22522269	7
MZ22522272	6
MZ22522274	6
MZ22522275	7
MZ22522277	7
MZ22522278	7
MZ22522280	7
MZ22522281	6
MZ22522282	7
MZ22522285	7
MZ22522287	7
MZ22522288	7
MZ22522291	7
MZ22522293	7
MZ22522295	7
MZ22522296	7
MZ22522297	6
MZ22522298	6
MZ22522302	7
MZ22522304	7
MZ22522305	7
MZ22522306	7
MZ22522307	7
MZ22522310	6
MZ22522313	7
MZ22522316	7
MZ22522317	7
MZ22522319	7
MZ22522320	7
MZ22522321	7
MZ22522322	7
MZ22522323	7
MZ22522325	7
MZ22522326	7
MZ22522329	7
MZ22522330	6
MZ22522331	6
MZ22522332	7
MZ22522339	7
MZ22522340	6
MZ22522342	7
MZ22522345	7
MZ22522346	7
MZ22522349	6
MZ22522350	7
MZ22522351	7
MZ22522352	7
MZ22522353	7
MZ22522354	7
MZ22522356	7
MZ22522358	7
MZ22522360	7
MZ22522362	7
MZ22522365	7
MZ22522366	7
MZ22522370	7
MZ22522371	7
MZ22522372	7
MZ22522374	6
MZ22522375	7
MZ22522377	7
MZ22522378	7
MZ22522383	7
MZ22522385	6
MZ22522386	6
MZ22522390	7
MZ22522394	7
MZ22522395	7
MZ22522396	7
MZ22522397	7
MZ22522399	7
MZ22522400	7
MZ22522401	6
MZ22522402	7
MZ22522404	7
MZ22522406	7
MZ22522408	6
MZ22522412	7
MZ22522413	6
MZ22522414	7
MZ22522415	7
MZ22522418	7
MZ22522419	7
MZ22522421	6
MZ22522422	7
MZ22522424	6
MZ22522425	7
MZ22522426	7
MZ22522427	7
MZ22522430	7
MZ22522432	7
MZ22522441	7
MZ22522442	7
MZ22522443	6
MZ22522445	7
MZ22522447	7
MZ22522448	7
MZ22522449	6
MZ22522452	7
MZ22522453	7
MZ22522454	7
MZ22522457	6
MZ22522458	7
MZ22522459	7
MZ22522460	7
MZ22522462	7
MZ22522463	7
MZ22522467	7
MZ22522469	7
MZ22522471	7
MZ22522472	6
MZ22522473	7
MZ22522474	7
MZ22522475	7
MZ22522476	7
MZ22522480	7
MZ22522483	7
MZ22522484	7
MZ22522485	6
MZ22522486	7
MZ22522487	7
MZ22522490	7
MZ22522491	7
MZ22522495	7
MZ22522498	7
MZ22522500	7
MZ22522502	6
MZ22522504	7
MZ22522505	7
MZ22522507	7
MZ22522508	7
MZ22522510	7
MZ22522511	6
MZ22522513	7
MZ22522514	7
MZ22522515	7
MZ22522516	7
MZ22522519	7
MZ22522522	7
MZ22522524	7
MZ22522525	7
MZ22522526	7
MZ22522529	6
MZ22522530	6
MZ22522531	7
MZ22522532	7
MZ22522533	7
MZ22522534	7
MZ22522535	6
MZ22522536	7
MZ22522537	7
MZ22522538	7
MZ22522539	7
MZ22522540	7
MZ22522542	7
MZ22522544	7
MZ22522545	6
MZ22522546	7
MZ22522547	7
MZ22522548	7
MZ22522550	7
MZ22522551	7
MZ22522552	7
MZ22522553	7
MZ22522559	7
MZ22522561	7
MZ22522562	7
MZ22522566	6
MZ22522568	6
MZ22522571	7
MZ22522573	7
MZ22522574	6
MZ22522575	7
MZ22522576	7
MZ22522577	6
MZ22522578	7
MZ22522580	7
MZ22522583	6
MZ22522584	7
MZ22522586	7
MZ22522587	7
MZ22522588	7
MZ22522589	6
MZ22522591	7
MZ22522592	7
MZ22522594	7
MZ22522596	7
MZ22522599	7
MZ22522600	7
MZ22522602	7
MZ22522603	7
MZ22522604	6
MZ22522608	7
MZ22522609	7
MZ22522610	7
MZ22522611	7
MZ22522613	7
MZ22522616	6
MZ22522619	7
MZ22522620	7
MZ22522621	7
MZ22522624	7
MZ22522625	7
MZ22522626	7
MZ22522628	7
MZ22522632	7
MZ22522635	7
MZ22522636	6
MZ22522637	7
MZ22522638	7
MZ22522639	6
MZ22522640	7
MZ22522641	7
MZ22522642	7
MZ22522643	7
MZ22522644	7
MZ22522648	7
MZ22522649	7
MZ22522650	7
MZ22522651	7
MZ22522653	7
MZ22522654	7
MZ22522655	7
MZ22522656	7
MZ22522658	7
MZ22522660	7
MZ22522661	7
MZ22522663	7
MZ22522664	7
MZ22522666	7
MZ22522672	7
MZ22522674	7
MZ22522675	6
MZ22522677	7
MZ22522679	7
MZ22522680	7
MZ22522684	7
MZ22522686	6
MZ22522687	7
MZ22522692	7
MZ22522693	6
MZ22522694	7
MZ22522695	7
MZ22522696	7
MZ22522698	7
MZ22522701	7
MZ22522703	7
MZ22522705	6
MZ22522708	7
MZ22522710	7
MZ22522711	6
MZ22522712	7
MZ22522713	7
MZ22522715	7
MZ22522716	7
MZ22522717	7
MZ22522718	7
MZ22522719	7
MZ22522721	7
MZ22522724	7
MZ22522725	7
MZ22522726	7
MZ22522727	7
MZ22522729	7
MZ22522732	7
MZ22522734	7
MZ22522737	7
MZ22522738	6
MZ22522739	7
MZ22522740	6
MZ22522742	7
MZ22522743	6
MZ22522744	7
MZ22522745	6
MZ22522746	7
MZ22522747	6
MZ22522748	7
MZ22522750	6
MZ22522751	7
MZ22522753	7
MZ22522757	6
MZ22522761	7
MZ22522765	7
MZ22522767	7
MZ22522769	7
MZ22522770	7
MZ22522772	7
MZ22522775	7
MZ22522776	7
MZ22522777	7
MZ22522778	7
MZ22522779	7
MZ22522780	7
MZ22522781	7
MZ22522783	7
MZ22522784	7
MZ22522786	7
MZ22522788	7
MZ22522789	7
MZ22522790	6
MZ22522791	7
MZ22522794	7
MZ22522797	7
MZ22522801	6
MZ22522804	6
MZ22522806	7
MZ22522807	6
MZ22522809	7
MZ22522810	7
MZ22522811	7
MZ22522812	7
MZ22522816	7
MZ22522817	7
MZ22522818	7
MZ22522820	7
MZ22522822	7
MZ22522823	7
MZ22522824	7
MZ22522825	7
MZ22522827	7
MZ22522828	6
MZ22522831	7
MZ22522834	7
MZ22522836	7
MZ22522837	7
MZ22522838	7
MZ22522839	7
MZ22522843	7
MZ22522844	7
MZ22522846	7
MZ22522847	7
MZ22522849	7
MZ22522850	7
MZ22522851	7
MZ22522852	7
MZ22522853	7
MZ22522854	7
MZ22522855	7
MZ22522856	7
MZ22522857	7
MZ22522859	6
MZ22522860	7
MZ22522861	7
MZ22522862	6
MZ22522867	7
MZ22522868	7
MZ22522871	6
MZ22522874	7
MZ22522875	6
MZ22522877	7
MZ22522881	7
MZ22522886	7
MZ22522888	7
MZ22522889	7
MZ22522891	7
MZ22522895	6
MZ22522896	7
MZ22522898	7
MZ22522901	7
MZ22522902	7
MZ22522905	7
MZ22522906	7
MZ22522907	7
MZ22522910	7
MZ22522911	7
MZ22522912	7
MZ22522913	7
MZ22522914	7
MZ22522915	7
MZ22522916	7
MZ22522917	7
MZ22522919	7
MZ22522922	6
MZ22522925	6
MZ22522928	7
MZ22522930	6
MZ22522931	7
MZ22522936	7
MZ22522937	7
MZ22522939	7
MZ22522940	7
MZ22522941	6
MZ22522943	7
MZ22522944	7
MZ22522945	7
MZ22522946	7
MZ22522947	7
MZ22522948	7
MZ22522949	6
MZ22522951	7
MZ22522952	7
MZ22522955	7
MZ22522956	7
MZ22522959	7
MZ22522960	7
MZ22522962	6
MZ22522963	6
MZ22522965	7
MZ22522966	7
MZ22522968	6
MZ22522971	7
MZ22522972	7
MZ22522973	7
MZ22522974	7
MZ22522975	7
MZ22522977	7
MZ22522978	7
MZ22522979	7
MZ22522981	7
MZ22522982	6
MZ22522984	7
MZ22522987	7
MZ22522988	7
MZ22522989	7
MZ22522990	7
MZ22522992	7
MZ22522993	6
MZ22522994	7
MZ22522995	6
MZ22522997	7
MZ22522999	7
MZ22523000	7
MZ22523001	7
MZ22523003	7
MZ22523006	6
MZ22523007	7
MZ22523008	6
MZ22523009	7
MZ22523010	7
MZ22523011	7
MZ22523013	7
MZ22523014	7
MZ22523015	6
MZ22523016	7
MZ22523020	7
MZ22523021	6
MZ22523022	6
MZ22523024	6
MZ22523025	7
MZ22523026	7
MZ22523027	7
MZ22523029	7
MZ22523030	7
MZ22523031	6
MZ22523033	7
MZ22523035	6
MZ22523036	6
MZ22523037	6
MZ22523038	6
MZ22523039	7
MZ22523040	7
MZ22523041	7
MZ22523045	7
MZ22523046	6
MZ22523047	6
MZ22523049	7
MZ22523050	7
MZ22523051	7
MZ22523052	7
MZ22523053	7
MZ22523056	7
MZ22523057	7
MZ22523059	7
MZ22523064	7
MZ22523065	7
MZ22523066	7
MZ22523070	7
MZ22523071	7
MZ22523072	7
MZ22523074	7
MZ22523075	7
MZ22523079	7
MZ22523083	7
MZ22523089	7
MZ22523092	7
MZ22523093	7
MZ22523094	7
MZ22523097	7
MZ22523099	7
MZ22523100	7
MZ22523101	7
MZ22523105	7
MZ22523106	6
MZ22523108	7
MZ22523110	7
MZ22523112	7
MZ22523113	7
MZ22523114	6
MZ22523115	7
MZ22523116	7
MZ22523119	6
MZ22523120	7
MZ22523122	7
MZ22523123	7
MZ22523124	7
MZ22523125	7
MZ22523126	7
MZ22523127	6
MZ22523129	7
MZ22523130	6
MZ22523132	7
MZ22523133	7
MZ22523134	7
MZ22523135	7
MZ22523139	7
MZ22523140	7
MZ22523143	7
MZ22523146	7
MZ22523147	7
MZ22523148	7
MZ22523151	6
MZ22523152	7
MZ22523153	7
MZ22523155	7
MZ22523156	7
MZ22523158	6
MZ22523159	7
MZ22523160	7
MZ22523161	7
MZ22523162	7
MZ22523163	7
MZ22523165	7
MZ22523166	7
MZ22523170	6
MZ22523171	7
MZ22523172	7
MZ22523173	7
MZ22523175	7
MZ22523179	7
MZ22523180	7
MZ22523181	7
MZ22523182	7
MZ22523183	7
MZ22523184	7
MZ22523186	7
MZ22523187	7
MZ22523191	6
MZ22523192	7
MZ22523193	7
MZ22523194	7
MZ22523195	7
MZ22523197	7
MZ22523198	7
MZ22523199	7
MZ22523201	7
MZ22523202	7
MZ22523203	6
MZ22523205	7
MZ22523211	7
MZ22523212	6
MZ22523213	6
MZ22523214	7
MZ22523216	7
MZ22523218	6
MZ22523219	6
MZ22523220	7
MZ22523221	7
MZ22523222	7
MZ22523224	7
MZ22523226	7
MZ22523227	7
MZ22523228	7
MZ22523230	7
MZ22523231	7
MZ22523233	7
MZ22523236	7
MZ22523238	6
MZ22523239	7
MZ22523240	7
MZ22523241	7
MZ22523243	7
MZ22523244	7
MZ22523247	7
MZ22523249	7
MZ22523251	7
MZ22523252	6
MZ22523253	7
MZ22523254	6
MZ22523255	7
MZ22523256	7
MZ22523257	7
MZ22523258	7
MZ22523261	6
MZ22523262	7
MZ22523264	7
MZ22523267	7
MZ22523271	7
MZ22523274	7
MZ22523275	7
MZ22523276	6
MZ22523278	7
MZ22523279	7
MZ22523280	7
MZ22523281	7
MZ22523282	7
MZ22523283	7
MZ22523285	7
MZ22523288	6
MZ22523291	7
MZ22523292	6
MZ22523295	7
MZ22523296	7
MZ22523298	6
MZ22523299	7
MZ22523300	7
MZ22523304	7
MZ22523305	6
MZ22523306	7
MZ22523307	7
MZ22523310	7
MZ22523314	7
MZ22523316	6
MZ22523317	7
MZ22523318	7
MZ22523319	7
MZ22523320	7
MZ22523324	7
MZ22523326	7
MZ22523328	7
MZ22523329	7
MZ22523330	7
MZ22523332	7
MZ22523333	7
MZ22523335	6
MZ22523337	7
MZ22523338	6
MZ22523339	7
MZ22523342	7
MZ22523343	7
MZ22523346	7
MZ22523348	7
MZ22523349	7
MZ22523350	7
MZ22523352	6
MZ22523353	7
MZ22523354	7
MZ22523360	7
MZ22523361	7
MZ22523362	7
MZ22523364	7
MZ22523366	7
MZ22523367	7
MZ22523368	7
MZ22523370	7
MZ22523372	6
MZ22523373	7
MZ22523374	6
MZ22523379	7
MZ22523380	7
MZ22523381	7
MZ22523384	7
MZ22523385	7
MZ22523386	7
MZ22523388	7
MZ22523392	6
MZ22523393	6
MZ22523394	6
MZ22523395	7
MZ22523396	7
MZ22523398	7
MZ22523401	6
MZ22523406	6
MZ22523409	6
MZ22523410	7
MZ22523411	7
MZ22523413	7
MZ22523414	7
MZ22523415	7
MZ22523416	7
MZ22523419	7
MZ22523422	7
MZ22523424	7
MZ22523425	7
MZ22523426	7
MZ22523428	7
MZ22523429	6
MZ22523433	7
MZ22523434	7
MZ22523435	7
MZ22523437	7
MZ22523439	7
MZ22523440	7
MZ22523441	6
MZ22523445	7
MZ22523446	7
MZ22523451	7
MZ22523452	7
MZ22523464	6
MZ22523465	6
MZ22523466	7
MZ22523467	7
MZ22523469	7
MZ22523472	7
MZ22523473	7
MZ22523474	7
MZ22523475	7
MZ22523477	6
MZ22523478	7
MZ22523480	7
MZ22523484	7
MZ22523485	6
MZ22523486	7
MZ22523487	7
MZ22523488	7
MZ22523489	7
MZ22523491	7
MZ22523492	7
MZ22523499	7
MZ22523501	7
MZ22523502	7
MZ22523503	7
MZ22523504	6
MZ22523507	6
MZ22523509	7
MZ22523512	7
MZ22523514	6
MZ22523515	7
MZ22523516	7
MZ22523517	7
MZ22523518	7
MZ22523519	7
MZ22523522	7
MZ22523525	7
MZ22523528	7
MZ22523530	7
MZ22523531	6
MZ22523532	6
MZ22523533	7
MZ22523537	7
MZ22523539	7
MZ22523540	7
MZ22523543	7
MZ22523546	7
MZ22523547	6
MZ22523549	7
MZ22523550	7
MZ22523551	7
MZ22523553	7
MZ22523554	7
MZ22523555	7
MZ22523558	7
MZ22523559	6
MZ22523563	7
MZ22523564	7
MZ22523565	7
MZ22523567	7
MZ22523568	7
MZ22523571	7
MZ22523579	7
MZ22523580	6
MZ22523581	7
MZ22523582	7
MZ22523583	7
MZ22523584	6
MZ22523586	7
MZ22523587	7
MZ22523589	7
MZ22523592	6
MZ22523594	6
MZ22523596	7
MZ22523599	6
MZ22523602	6
MZ22523603	7
MZ22523604	7
MZ22523605	7
MZ22523606	7
MZ22523607	7
MZ22523608	7
MZ22523609	7
MZ22523610	7
MZ22523611	7
MZ22523612	7
MZ22523614	7
MZ22523615	7
MZ22523616	7
MZ22523617	7
MZ22523620	7
MZ22523621	6
MZ22523627	7
MZ22523629	7
MZ22523631	7
MZ22523632	6
MZ22523633	7
MZ22523634	7
MZ22523635	6
MZ22523636	7
MZ22523638	7
MZ22523639	7
MZ22523640	7
MZ22523641	7
MZ22523643	7
MZ22523645	7
MZ22523647	7
MZ22523649	6
MZ22523650	6
MZ22523652	6
MZ22523653	7
MZ22523654	7
MZ22523655	7
MZ22523656	7
MZ22523657	7
MZ22523658	7
MZ22523662	6
MZ22523663	7
MZ22523668	7
MZ22523669	6
MZ22523671	7
MZ22523672	6
MZ22523674	6
MZ22523675	6
MZ22523680	7
MZ22523681	7
MZ22523684	7
MZ22523685	7
MZ22523686	7
MZ22523688	6
MZ22523689	7
MZ22523691	7
MZ22523692	7
MZ22523697	7
MZ22523698	7
MZ22523700	7
MZ22523701	7
MZ22523704	7
MZ22523705	7
MZ22523707	6
MZ22523712	7
MZ22523713	7
MZ22523714	7
MZ22523717	7
MZ22523718	6
MZ22523719	6
MZ22523720	6
MZ22523721	7
MZ22523722	7
MZ22523723	7
MZ22523725	7
MZ22523726	7
MZ22523727	6
MZ22523730	7
MZ22523731	6
MZ22523732	7
MZ22523737	7
MZ22523738	7
MZ22523739	7
MZ22523741	7
MZ22523742	7
MZ22523743	7
MZ22523744	6
MZ22523746	7
MZ22523747	6
MZ22523748	7
MZ22523749	6
MZ22523750	7
MZ22523751	7
MZ22523752	7
MZ22523753	7
MZ22523755	7
MZ22523757	7
MZ22523758	7
MZ22523759	7
MZ22523760	7
MZ22523761	7
MZ22523763	7
MZ22523764	7
MZ22523765	7
MZ22523766	6
MZ22523767	7
MZ22523768	7
MZ22523770	7
MZ22523771	7
MZ22523772	7
MZ22523773	7
MZ22523774	7
MZ22523775	7
MZ22523776	7
MZ22523781	7
MZ22523782	7
MZ22523785	7
MZ22523787	6
MZ22523788	7
MZ22523789	6
MZ22523790	7
MZ22523791	7
MZ22523793	7
MZ22523797	7
MZ22523800	7
MZ22523801	7
MZ22523802	7
MZ22523803	7
MZ22523804	7
MZ22523805	7
MZ22523807	7
MZ22523811	7
MZ22523812	6
MZ22523813	7
MZ22523814	7
MZ22523815	6
MZ22523818	7
MZ22523820	7
MZ22523823	7
MZ22523824	7
MZ22523825	6
MZ22523827	7
MZ22523829	7
MZ22523830	7
MZ22523831	7
MZ22523833	7
MZ22523836	7
MZ22523837	7
MZ22523839	6
MZ22523841	7
MZ22523843	7
MZ22523844	7
MZ22523845	7
MZ22523846	6
MZ22523847	7
MZ22523848	7
MZ22523851	7
MZ22523852	7
MZ22523853	7
MZ22523854	7
MZ22523856	7
MZ22523857	7
MZ22523858	7
MZ22523860	7
MZ22523861	7
MZ22523864	7
MZ22523867	7
MZ22523868	6
MZ22523869	7
MZ22523870	7
MZ22523872	7
MZ22523874	6
MZ22523875	7
MZ22523876	7
MZ22523878	7
MZ22523879	7
MZ22523880	7
MZ22523881	7
MZ22523882	7
MZ22523885	7
MZ22523886	7
MZ22523888	7
MZ22523889	7
MZ22523890	7
MZ22523891	7
MZ22523892	7
MZ22523893	7
MZ22523896	6
MZ22523897	7
MZ22523898	7
MZ22523899	7
MZ22523900	7
MZ22523901	6
MZ22523902	7
MZ22523905	7
MZ22523907	7
MZ22523908	7
MZ22523911	7
MZ22523912	7
