orthogroup	AEN
MZ22502218	8.842105262999999
MZ22502219	2.266666667
MZ22502224	3.052631579
MZ22502225	3.285714286
MZ22502227	2.65
MZ22502228	4.8421052630000005
MZ22502229	7.684210526
MZ22502232	4.866666667
MZ22502237	4.2
MZ22502239	4.0
MZ22502241	6.0
MZ22502242	6.0
MZ22502244	3.5555555560000003
MZ22502245	2.95
MZ22502251	6.0
MZ22502253	4.315789474
MZ22502255	6.894736842
MZ22502257	8.739130435
MZ22502259	7.0
MZ22502260	6.95
MZ22502263	5.666666667
MZ22502265	4.0
MZ22502267	6.545454545
MZ22502268	8.428571429
MZ22502270	5.555555556
MZ22502274	9.888888889
MZ22502275	4.5
MZ22502276	4.3684210530000005
MZ22502278	2.888888889
MZ22502280	10.89473684
MZ22502282	4.1
MZ22502283	1.0
MZ22502288	4.75
MZ22502289	2.555555556
MZ22502290	5.523809524
MZ22502291	13.05
MZ22502292	3.952380952
MZ22502296	10.1
MZ22502300	6.56
MZ22502303	4.8947368419999995
MZ22502304	4.0
MZ22502306	4.75
MZ22502307	10.15789474
MZ22502309	4.736842105
MZ22502312	8.473684211
MZ22502317	8.263157895
MZ22502318	7.055555556
MZ22502322	6.15
MZ22502323	9.684210526000001
MZ22502324	3.115384615
MZ22502327	3.842105263
MZ22502328	8.166666667000001
MZ22502329	6.789473684
MZ22502332	10.22222222
MZ22502333	10.21052632
MZ22502334	7.153846154
MZ22502335	5.894736842
MZ22502340	4.8421052630000005
MZ22502343	6.75
MZ22502344	2.823529412
MZ22502347	4.466666667
MZ22502348	5.8
MZ22502350	14.73684211
MZ22502351	9.631578947000001
MZ22502352	6.578947368
MZ22502354	4.684210526
MZ22502361	7.368421053
MZ22502364	2.055555556
MZ22502365	6.904761905
MZ22502366	7.421052632
MZ22502368	13.57894737
MZ22502369	5.772727272999999
MZ22502371	8.523809523999999
MZ22502373	4.95
MZ22502375	9.666666667000001
MZ22502376	1.105263158
MZ22502377	5.45
MZ22502381	2.857142857
MZ22502383	3.0555555560000003
MZ22502385	11.83333333
MZ22502386	8.526315789
MZ22502387	4.772727273
MZ22502390	7.473684211
MZ22502394	4.8125
MZ22502400	6.0
MZ22502401	3.45
MZ22502403	14.22222222
MZ22502404	4.75
MZ22502406	8.133333333
MZ22502407	7.631578947
MZ22502408	3.65
MZ22502409	7.142857143
MZ22502412	4.315789474
MZ22502414	1.9375
MZ22502417	1.8125
MZ22502418	6.333333333
MZ22502421	3.2
MZ22502422	4.64
MZ22502426	2.727272727
MZ22502427	6.9
MZ22502428	2.529411765
MZ22502429	13.84210526
MZ22502430	6.631578947
MZ22502431	3.526315789
MZ22502432	8.526315789
MZ22502433	6.65625
MZ22502434	4.263157895
MZ22502436	8.631578947000001
MZ22502437	8.15
MZ22502439	7.0
MZ22502440	3.25
MZ22502446	10.86363636
MZ22502449	7.421052632
MZ22502451	3.25
MZ22502452	2.7058823530000002
MZ22502454	3.4
MZ22502457	2.833333333
MZ22502459	8.105263158
MZ22502460	2.55
MZ22502461	5.0
MZ22502462	4.7
MZ22502463	5.894736842
MZ22502464	9.894736842
MZ22502466	1.9090909090000001
MZ22502470	6.380952381
MZ22502471	12.10526316
MZ22502474	9.55
MZ22502475	8.315789473999999
MZ22502477	2.3
MZ22502478	9.857142857000001
MZ22502480	4.117647058999999
MZ22502481	4.055555556
MZ22502482	3.7
MZ22502484	6.368421053
MZ22502485	3.230769231
MZ22502488	9.421052632
MZ22502491	3.875
MZ22502494	4.571428571
MZ22502495	9.424242424
MZ22502497	3.45
MZ22502498	4.1
MZ22502502	8.083333332999999
MZ22502505	4.5
MZ22502508	3.0
MZ22502510	4.473684211
MZ22502513	7.0
MZ22502517	5.894736842
MZ22502519	5.052631579
MZ22502521	6.318181817999999
MZ22502522	6.15
MZ22502523	4.0476190480000005
MZ22502527	2.666666667
MZ22502528	10.62068966
MZ22502529	5.65
MZ22502532	3.473684211
MZ22502533	5.0
MZ22502535	3.45
MZ22502538	5.3684210530000005
MZ22502539	1.0555555559999998
MZ22502540	4.736842105
MZ22502541	8.947368421
MZ22502543	6.1
MZ22502544	8.315789473999999
MZ22502547	11.26666667
MZ22502549	7.3
MZ22502550	2.166666667
MZ22502551	11.25
MZ22502552	5.1
MZ22502554	3.0
MZ22502555	2.444444444
MZ22502558	6.05
MZ22502561	5.05
MZ22502564	8.130434783
MZ22502565	7.842105263
MZ22502567	5.761904762
MZ22502568	3.2
MZ22502570	8.25
MZ22502571	6.8
MZ22502573	2.55
MZ22502574	6.947368421
MZ22502575	3.894736842
MZ22502577	9.44
MZ22502578	4.1052631580000005
MZ22502581	9.842105262999999
MZ22502583	8.55
MZ22502584	4.25
MZ22502585	5.2
MZ22502590	9.5
MZ22502592	3.85
MZ22502600	15.11764706
MZ22502601	5.666666667
MZ22502603	9.684210526000001
MZ22502605	4.473684211
MZ22502606	5.296296296
MZ22502609	8.75
MZ22502612	2.166666667
MZ22502617	6.2
MZ22502619	5.19047619
MZ22502620	3.736842105
MZ22502624	7.684210526
MZ22502627	6.631578947
MZ22502629	7.736842105
MZ22502631	10.33333333
MZ22502632	3.6
MZ22502633	2.772727273
MZ22502635	3.842105263
MZ22502636	8.409090909
MZ22502640	8.578947368
MZ22502641	1.263157895
MZ22502642	5.1428571430000005
MZ22502645	1.588235294
MZ22502646	4.6
MZ22502648	4.578947368
MZ22502649	4.052631579
MZ22502650	6.473684211
MZ22502656	3.476190476
MZ22502658	7.555555556
MZ22502661	7.947368421
MZ22502662	8.045454545
MZ22502668	8.789473683999999
MZ22502670	9.466666667
MZ22502673	5.8666666670000005
MZ22502674	10.33333333
MZ22502675	7.368421053
MZ22502678	7.631578947
MZ22502683	5.6363636360000005
MZ22502684	4.5
MZ22502686	6.16
MZ22502687	7.578947368
MZ22502688	2.0
MZ22502693	6.714285714
MZ22502697	12.33333333
MZ22502698	3.4814814810000003
MZ22502699	4.1111111110000005
MZ22502700	8.458333332999999
MZ22502702	2.9444444439999997
MZ22502703	2.736842105
MZ22502705	5.210526316
MZ22502706	7.578947368
MZ22502708	6.722222222
MZ22502709	3.806451613
MZ22502710	3.0
MZ22502711	9.45
MZ22502720	7.285714286
MZ22502725	13.3
MZ22502726	13.60869565
MZ22502727	3.0555555560000003
MZ22502732	1.1578947370000001
MZ22502733	6.761904762
MZ22502736	2.470588235
MZ22502737	8.888888889
MZ22502740	1.368421053
MZ22502752	4.1052631580000005
MZ22502754	8.3
MZ22502757	4.8
MZ22502758	5.526315789
MZ22502759	4.8421052630000005
MZ22502760	11.21052632
MZ22502765	7.714285714
MZ22502766	13.76190476
MZ22502771	5.1
MZ22502775	5.647058824
MZ22502777	5.090909091
MZ22502782	3.235294118
MZ22502784	3.142857143
MZ22502785	5.8125
MZ22502787	7.9375
MZ22502790	9.368421052999999
MZ22502791	6.368421053
MZ22502795	5.473684211
MZ22502797	4.6
MZ22502798	4.1052631580000005
MZ22502799	2.842105263
MZ22502803	4.8
MZ22502805	6.571428571
MZ22502806	9.842105262999999
MZ22502807	2.307692308
MZ22502808	4.3
MZ22502809	4.736842105
MZ22502814	6.052631579
MZ22502817	16.75
MZ22502822	3.0
MZ22502823	3.315789474
MZ22502825	1.277777778
MZ22502829	3.05
MZ22502831	3.736842105
MZ22502833	5.0
MZ22502834	3.25
MZ22502836	2.75
MZ22502838	3.55
MZ22502842	7.4
MZ22502843	7.6111111110000005
MZ22502844	3.433333333
MZ22502845	11.05263158
MZ22502846	7.105263158
MZ22502847	2.454545455
MZ22502852	6.35
MZ22502854	9.736842105
MZ22502858	4.444444444
MZ22502864	5.263157895
MZ22502869	8.684210526000001
MZ22502870	15.66666667
MZ22502872	6.736842105
MZ22502874	5.315789474
MZ22502875	2.4375
MZ22502879	7.095238095
MZ22502882	6.5
MZ22502883	1.0
MZ22502884	4.2
MZ22502885	5.1578947369999995
MZ22502888	5.1578947369999995
MZ22502890	7.894736842
MZ22502891	2.15
MZ22502892	5.0
MZ22502893	7.19047619
MZ22502897	3.052631579
MZ22502898	8.272727273
MZ22502899	2.538461538
MZ22502900	3.3529411760000003
MZ22502901	1.052631579
MZ22502903	9.526315789
MZ22502907	1.894736842
MZ22502909	6.052631579
MZ22502912	5.1578947369999995
MZ22502915	4.145833333
MZ22502920	8.291666667000001
MZ22502925	3.0555555560000003
MZ22502931	6.8
MZ22502932	7.894736842
MZ22502933	5.842105263
MZ22502934	3.0
MZ22502935	5.5882352939999995
MZ22502937	9.058823529
MZ22502938	5.684210526
MZ22502939	6.142857143
MZ22502941	3.947368421
MZ22502943	3.05
MZ22502944	5.526315789
MZ22502947	12.125
MZ22502948	9.15
MZ22502949	4.5882352939999995
MZ22502950	4.8888888889999995
MZ22502952	2.473684211
MZ22502953	8.15
MZ22502956	7.095238095
MZ22502957	6.947368421
MZ22502961	6.571428571
MZ22502962	8.80952381
MZ22502963	7.368421053
MZ22502964	2.0526315790000003
MZ22502965	5.117647058999999
MZ22502966	7.176470588
MZ22502967	5.8888888889999995
MZ22502970	1.263157895
MZ22502971	8.695652174
MZ22502972	6.368421053
MZ22502977	5.9
MZ22502978	7.166666667
MZ22502979	5.761904762
MZ22502980	14.94736842
MZ22502981	7.5
MZ22502983	13.73684211
MZ22502988	13.16666667
MZ22502989	4.571428571
MZ22502991	12.42105263
MZ22502992	9.777777777999999
MZ22502993	2.388888889
MZ22502998	6.842105263
MZ22503000	6.857142857
MZ22503001	6.894736842
MZ22503004	6.952380952
MZ22503007	9.684210526000001
MZ22503008	6.894736842
MZ22503010	4.095238095
MZ22503011	6.761904762
MZ22503014	4.55
MZ22503021	13.05555556
MZ22503022	2.473684211
MZ22503023	3.368421053
MZ22503026	5.5
MZ22503027	8.222222222000001
MZ22503028	10.76190476
MZ22503031	6.454545455
MZ22503032	6.75
MZ22503033	2.157894737
MZ22503034	6.65
MZ22503035	6.368421053
MZ22503036	4.470588235
MZ22503037	14.88888889
MZ22503041	3.625
MZ22503042	3.833333333
MZ22503043	4.666666667
MZ22503048	4.95
MZ22503049	5.055555556
MZ22503050	6.9
MZ22503055	6.166666667
MZ22503056	1.2
MZ22503057	3.368421053
MZ22503058	4.045454545
MZ22503059	3.142857143
MZ22503065	6.6
MZ22503066	6.708333333
MZ22503069	6.210526316
MZ22503070	4.6111111110000005
MZ22503073	6.789473684
MZ22503074	9.681818182
MZ22503075	13.66666667
MZ22503077	8.705882353
MZ22503081	4.7647058819999994
MZ22503082	6.36
MZ22503083	5.2
MZ22503085	4.526315789
MZ22503091	13.31578947
MZ22503095	1.368421053
MZ22503098	2.888888889
MZ22503099	3.047619048
MZ22503100	1.6666666669999999
MZ22503102	3.421052632
MZ22503103	5.263157895
MZ22503105	8.846153846
MZ22503106	6.666666667
MZ22503107	6.764705882
MZ22503109	8.619047619
MZ22503113	2.875
MZ22503116	11.4
MZ22503119	10.95833333
MZ22503121	3.75
MZ22503122	7.052631579
MZ22503123	3.789473684
MZ22503124	6.35
MZ22503126	6.0
MZ22503127	2.947368421
MZ22503128	2.055555556
MZ22503134	8.4
MZ22503135	8.526315789
MZ22503138	4.15
MZ22503140	1.8333333330000001
MZ22503141	9.0
MZ22503145	9.523809523999999
MZ22503148	3.0
MZ22503151	3.631578947
MZ22503154	6.210526316
MZ22503160	7.1
MZ22503161	7.619047619
MZ22503163	7.15
MZ22503164	7.052631579
MZ22503165	5.5
MZ22503166	2.105263158
MZ22503167	7.0
MZ22503168	3.25
MZ22503169	7.736842105
MZ22503174	5.052631579
MZ22503175	4.315789474
MZ22503178	4.722222222
MZ22503181	3.888888889
MZ22503182	1.142857143
MZ22503183	10.0
MZ22503186	2.62962963
MZ22503188	3.0
MZ22503189	3.263157895
MZ22503190	7.1
MZ22503192	6.6
MZ22503199	7.526315789
MZ22503202	5.1578947369999995
MZ22503203	10.35
MZ22503205	2.842105263
MZ22503206	7.368421053
MZ22503208	5.736842105
MZ22503209	2.388888889
MZ22503214	5.65
MZ22503215	8.111111111
MZ22503217	12.47619048
MZ22503218	13.0
MZ22503219	6.714285714
MZ22503224	6.894736842
MZ22503225	6.444444444
MZ22503226	10.42105263
MZ22503229	4.25
MZ22503230	4.666666667
MZ22503235	6.5
MZ22503236	6.318181817999999
MZ22503238	6.80952381
MZ22503239	4.19047619
MZ22503240	4.947368421
MZ22503241	6.277777778
MZ22503244	6.789473684
MZ22503247	7.368421053
MZ22503249	7.315789474
MZ22503251	7.380952381
MZ22503252	8.052631579
MZ22503255	11.84210526
MZ22503256	2.833333333
MZ22503257	9.529411765
MZ22503258	2.4318181819999998
MZ22503259	3.842105263
MZ22503261	7.3
MZ22503263	3.25
MZ22503266	9.75
MZ22503268	2.368421053
MZ22503271	8.055555556
MZ22503273	6.4
MZ22503276	6.5
MZ22503279	5.894736842
MZ22503280	8.714285713999999
MZ22503281	5.1052631580000005
MZ22503282	4.555555556
MZ22503283	9.107142857000001
MZ22503285	5.736842105
MZ22503287	7.15
MZ22503290	5.0
MZ22503292	6.764705882
MZ22503295	7.0
MZ22503296	6.6111111110000005
MZ22503298	2.842105263
MZ22503302	4.8888888889999995
MZ22503303	7.2
MZ22503306	4.947368421
MZ22503309	7.65
MZ22503310	4.19047619
MZ22503313	10.47368421
MZ22503315	6.75
MZ22503318	9.894736842
MZ22503320	4.05
MZ22503321	15.61904762
MZ22503322	7.904761905
MZ22503324	2.555555556
MZ22503327	3.3
MZ22503329	3.777777778
MZ22503330	9.75
MZ22503331	3.947368421
MZ22503332	10.57894737
MZ22503337	6.05
MZ22503339	5.736842105
MZ22503340	10.05263158
MZ22503343	4.8947368419999995
MZ22503346	2.333333333
MZ22503348	4.789473684
MZ22503350	11.73684211
MZ22503351	4.8888888889999995
MZ22503352	9.35
MZ22503353	4.1111111110000005
MZ22503354	4.3684210530000005
MZ22503358	7.75
MZ22503367	5.166666667
MZ22503368	2.105263158
MZ22503369	1.947368421
MZ22503370	5.1111111110000005
MZ22503373	1.315789474
MZ22503376	8.714285713999999
MZ22503377	1.1578947370000001
MZ22503378	6.473684211
MZ22503383	3.65
MZ22503384	6.666666667
MZ22503387	5.55
MZ22503388	7.35
MZ22503389	12.55
MZ22503390	3.4814814810000003
MZ22503391	5.0476190480000005
MZ22503392	5.684210526
MZ22503393	7.421052632
MZ22503395	3.9
MZ22503399	8.5
MZ22503402	5.263157895
MZ22503403	1.894736842
MZ22503407	2.4285714290000002
MZ22503410	2.210526316
MZ22503416	5.7
MZ22503417	3.222222222
MZ22503418	6.315789474
MZ22503420	3.8
MZ22503426	5.210526316
MZ22503427	3.4
MZ22503428	2.0
MZ22503429	4.1052631580000005
MZ22503430	3.904761905
MZ22503438	7.736842105
MZ22503441	4.5
MZ22503443	6.85
MZ22503446	5.777777778
MZ22503447	4.0
MZ22503452	4.833333333
MZ22503454	14.05263158
MZ22503457	9.333333332999999
MZ22503458	2.789473684
MZ22503459	6.578947368
MZ22503461	3.285714286
MZ22503463	8.9
MZ22503464	9.2
MZ22503465	10.65
MZ22503466	4.678571429
MZ22503468	5.578947368
MZ22503472	1.954545455
MZ22503474	8.333333332999999
MZ22503475	4.225806452
MZ22503479	2.333333333
MZ22503482	3.6
MZ22503484	9.235294117999999
MZ22503488	5.842105263
MZ22503489	7.095238095
MZ22503492	2.15
MZ22503499	5.052631579
MZ22503502	4.45
MZ22503505	4.5
MZ22503507	2.736842105
MZ22503510	5.052631579
MZ22503513	1.052631579
MZ22503514	2.157894737
MZ22503520	6.666666667
MZ22503523	4.833333333
MZ22503526	4.578947368
MZ22503529	3.473684211
MZ22503531	10.47368421
MZ22503533	14.05
MZ22503537	2.235294118
MZ22503538	5.842105263
MZ22503541	3.3125
MZ22503546	4.444444444
MZ22503550	7.5
MZ22503552	2.833333333
MZ22503553	8.826086957000001
MZ22503555	4.3684210530000005
MZ22503559	3.894736842
MZ22503560	2.210526316
MZ22503561	6.4
MZ22503562	7.333333333
MZ22503563	4.75
MZ22503566	10.36842105
MZ22503567	3.5
MZ22503568	3.578947368
MZ22503572	5.25
MZ22503574	11.05555556
MZ22503575	1.789473684
MZ22503579	9.578947368
MZ22503582	4.9523809519999995
MZ22503584	4.684210526
MZ22503585	3.5
MZ22503587	2.9444444439999997
MZ22503592	4.19047619
MZ22503593	4.380952381
MZ22503597	2.0
MZ22503598	7.222222222
MZ22503601	2.722222222
MZ22503602	6.222222222
MZ22503603	3.0
MZ22503604	4.666666667
MZ22503606	1.947368421
MZ22503610	7.315789474
MZ22503611	2.35
MZ22503614	6.7
MZ22503617	4.45
MZ22503618	3.157894737
MZ22503619	7.227272727000001
MZ22503623	6.157894737
MZ22503624	12.1
MZ22503628	8.578947368
MZ22503635	8.0
MZ22503637	4.05
MZ22503638	7.45
MZ22503641	9.157894737000001
MZ22503642	7.473684211
MZ22503645	7.285714286
MZ22503648	4.555555556
MZ22503652	5.3888888889999995
MZ22503653	9.3
MZ22503654	2.95
MZ22503660	3.619047619
MZ22503664	4.7
MZ22503665	3.210526316
MZ22503668	8.526315789
MZ22503669	2.19047619
MZ22503670	11.78947368
MZ22503671	10.47368421
MZ22503675	4.1428571430000005
MZ22503676	6.684210526
MZ22503677	1.8333333330000001
MZ22503680	4.307692308
MZ22503682	3.95
MZ22503686	7.578947368
MZ22503689	5.0
MZ22503690	9.9
MZ22503693	3.764705882
MZ22503695	6.944444444
MZ22503696	3.9444444439999997
MZ22503698	12.38095238
MZ22503699	9.555555556
MZ22503701	8.238095238
MZ22503703	3.052631579
MZ22503706	5.904761905
MZ22503707	3.0625
MZ22503709	8.25
MZ22503710	5.555555556
MZ22503712	12.21052632
MZ22503713	7.210526316
MZ22503716	3.7058823530000002
MZ22503718	2.0
MZ22503720	8.684210526000001
MZ22503721	6.684210526
MZ22503723	7.285714286
MZ22503725	6.263157895
MZ22503726	10.0
MZ22503728	7.1111111110000005
MZ22503729	3.842105263
MZ22503731	3.0
MZ22503732	3.411764706
MZ22503740	4.15
MZ22503741	7.473684211
MZ22503742	2.5
MZ22503743	5.736842105
MZ22503748	4.421052632
MZ22503749	3.263157895
MZ22503751	3.416666667
MZ22503753	6.368421053
MZ22503755	5.842105263
MZ22503756	3.277777778
MZ22503757	1.388888889
MZ22503758	1.277777778
MZ22503759	4.791666667
MZ22503760	7.421052632
MZ22503762	5.3
MZ22503763	3.736842105
MZ22503764	3.210526316
MZ22503767	4.666666667
MZ22503768	5.538461538
MZ22503770	3.625
MZ22503773	4.8421052630000005
MZ22503775	7.6111111110000005
MZ22503776	3.772727273
MZ22503778	5.842105263
MZ22503779	3.736842105
MZ22503782	5.1052631580000005
MZ22503783	1.947368421
MZ22503785	3.421052632
MZ22503787	3.210526316
MZ22503789	12.36842105
MZ22503791	3.736842105
MZ22503792	4.1
MZ22503797	6.772727272999999
MZ22503798	7.894736842
MZ22503799	1.05
MZ22503803	13.73684211
MZ22503805	3.947368421
MZ22503809	2.5
MZ22503813	9.35
MZ22503814	2.611111111
MZ22503815	3.722222222
MZ22503816	1.7777777780000001
MZ22503818	4.409090909
MZ22503820	4.3125
MZ22503822	2.55
MZ22503825	5.0
MZ22503826	3.7058823530000002
MZ22503829	8.047619048
MZ22503832	7.318181817999999
MZ22503833	7.45
MZ22503836	4.947368421
MZ22503839	5.352941176
MZ22503840	10.83333333
MZ22503842	10.76190476
MZ22503843	2.238095238
MZ22503845	4.0
MZ22503848	8.15
MZ22503849	3.666666667
MZ22503850	5.5
MZ22503852	10.10526316
MZ22503853	6.666666667
MZ22503854	4.421052632
MZ22503855	5.4117647060000005
MZ22503858	3.789473684
MZ22503860	14.15789474
MZ22503861	3.722222222
MZ22503864	4.277777778
MZ22503867	2.25
MZ22503868	5.3888888889999995
MZ22503869	8.909090909
MZ22503871	7.0
MZ22503873	4.789473684
MZ22503877	4.346153846
MZ22503880	3.210526316
MZ22503881	3.842105263
MZ22503882	7.857142857
MZ22503883	5.083333333
MZ22503884	6.095238095
MZ22503885	8.090909091
MZ22503886	3.277777778
MZ22503888	2.65
MZ22503894	4.48
MZ22503895	7.842105263
MZ22503896	6.0
MZ22503897	4.6315789469999995
MZ22503900	3.0
MZ22503901	9.090909091
MZ22503905	2.0526315790000003
MZ22503906	7.095238095
MZ22503908	3.7058823530000002
MZ22503910	3.368421053
MZ22503915	6.615384615
MZ22503918	1.727272727
MZ22503920	8.714285713999999
MZ22503921	6.444444444
MZ22503922	10.84210526
MZ22503923	4.722222222
MZ22503925	7.3888888889999995
MZ22503927	3.714285714
MZ22503928	7.148148148
MZ22503929	3.0
MZ22503934	6.947368421
MZ22503935	4.666666667
MZ22503940	4.944444444
MZ22503943	3.789473684
MZ22503946	12.94736842
MZ22503949	4.947368421
MZ22503957	4.684210526
MZ22503958	3.888888889
MZ22503959	1.894736842
MZ22503960	7.722222222
MZ22503961	7.5
MZ22503962	8.210526316000001
MZ22503963	6.421052632
MZ22503965	5.125
MZ22503966	2.85
MZ22503967	3.0
MZ22503970	12.47368421
MZ22503972	5.263157895
MZ22503977	8.681818182
MZ22503984	5.428571429
MZ22503985	5.8888888889999995
MZ22503987	3.894736842
MZ22503989	3.6
MZ22503993	9.0
MZ22503998	3.0
MZ22504001	3.5
MZ22504003	7.578947368
MZ22504006	10.04761905
MZ22504008	3.210526316
MZ22504009	12.94736842
MZ22504013	4.944444444
MZ22504014	5.8888888889999995
MZ22504016	6.736842105
MZ22504018	3.6
MZ22504019	3.894736842
MZ22504022	5.714285714
MZ22504023	8.842105262999999
MZ22504025	5.909090909
MZ22504026	2.277777778
MZ22504030	13.76190476
MZ22504032	11.44444444
MZ22504035	5.833333333
MZ22504040	5.666666667
MZ22504043	5.789473684
MZ22504048	5.947368421
MZ22504049	5.210526316
MZ22504051	10.1
MZ22504052	10.52631579
MZ22504053	7.473684211
MZ22504055	6.083333333
MZ22504057	2.578947368
MZ22504058	10.45
MZ22504061	2.578947368
MZ22504062	4.058823529
MZ22504063	2.0
MZ22504066	4.25
MZ22504067	2.894736842
MZ22504070	1.85
MZ22504075	3.3125
MZ22504077	3.75
MZ22504078	2.611111111
MZ22504079	3.368421053
MZ22504080	6.75
MZ22504081	8.523809523999999
MZ22504084	9.55
MZ22504085	2.421052632
MZ22504087	6.789473684
MZ22504089	8.652173913
MZ22504095	4.947368421
MZ22504097	4.0
MZ22504099	8.631578947000001
MZ22504100	11.25
MZ22504101	11.94736842
MZ22504104	3.954545455
MZ22504105	2.44
MZ22504106	1.857142857
MZ22504108	4.5
MZ22504112	1.105263158
MZ22504114	7.052631579
MZ22504115	1.947368421
MZ22504118	2.111111111
MZ22504121	2.555555556
MZ22504122	1.333333333
MZ22504125	10.0952381
MZ22504127	3.0
MZ22504128	2.235294118
MZ22504134	9.944444444
MZ22504137	8.578947368
MZ22504138	5.578947368
MZ22504139	7.3
MZ22504144	7.904761905
MZ22504145	10.56521739
MZ22504147	10.94444444
MZ22504148	8.80952381
MZ22504149	9.777777777999999
MZ22504153	15.0
MZ22504154	9.052631579
MZ22504158	8.55
MZ22504163	5.666666667
MZ22504165	2.6
MZ22504166	10.83333333
MZ22504168	5.285714286
MZ22504169	3.210526316
MZ22504174	6.2
MZ22504175	5.277777778
MZ22504176	4.8947368419999995
MZ22504177	5.842105263
MZ22504178	2.777777778
MZ22504180	5.285714286
MZ22504181	6.05
MZ22504182	5.0
MZ22504183	3.227272727
MZ22504184	8.208333332999999
MZ22504185	8.055555556
MZ22504186	7.45
MZ22504191	6.85
MZ22504192	6.789473684
MZ22504193	2.9411764710000003
MZ22504201	6.0
MZ22504203	10.94736842
MZ22504204	3.9
MZ22504205	3.583333333
MZ22504206	5.5806451610000005
MZ22504207	9.047619048
MZ22504212	2.210526316
MZ22504214	2.95
MZ22504215	5.5
MZ22504216	6.1
MZ22504218	3.75
MZ22504220	4.684210526
MZ22504221	10.10526316
MZ22504223	5.0
MZ22504224	5.55
MZ22504229	11.15789474
MZ22504231	3.166666667
MZ22504235	5.473684211
MZ22504238	3.894736842
MZ22504239	5.85
MZ22504240	2.421052632
MZ22504241	4.8421052630000005
MZ22504243	3.65
MZ22504244	2.125
MZ22504245	8.277777777999999
MZ22504247	8.421052632
MZ22504248	2.6
MZ22504249	7.2
MZ22504250	2.333333333
MZ22504251	5.222222222
MZ22504253	11.89473684
MZ22504254	1.333333333
MZ22504255	4.0
MZ22504256	4.05
MZ22504257	1.9444444440000002
MZ22504258	2.3157894740000002
MZ22504259	3.95
MZ22504262	3.052631579
MZ22504263	5.62962963
MZ22504265	11.36842105
MZ22504267	6.842105263
MZ22504268	6.80952381
MZ22504272	12.04761905
MZ22504274	7.1
MZ22504278	9.777777777999999
MZ22504280	3.947368421
MZ22504282	9.722222222000001
MZ22504283	6.8888888889999995
MZ22504289	7.1111111110000005
MZ22504290	3.421052632
MZ22504292	6.285714286
MZ22504295	3.894736842
MZ22504296	7.80952381
MZ22504299	3.25
MZ22504300	7.210526316
MZ22504301	7.894736842
