orthogroup	AGE
MZ22523518	27.90365678
MZ22523519	43.0
MZ22523522	43.0
MZ22523525	43.0
MZ22523528	43.0
MZ22523530	43.0
MZ22523531	19.19682665
MZ22523532	19.19682665
MZ22523533	27.90365678
MZ22523537	43.0
MZ22523539	27.90365678
MZ22523540	43.0
MZ22523543	27.90365678
MZ22523546	43.0
MZ22523547	19.19682665
MZ22523549	27.90365678
MZ22523550	43.0
MZ22523551	27.90365678
MZ22523553	27.90365678
MZ22523554	43.0
MZ22523555	43.0
MZ22523558	43.0
MZ22523559	15.68373472
MZ22523563	43.0
MZ22523564	43.0
MZ22523565	43.0
MZ22523567	43.0
MZ22523568	43.0
MZ22523571	43.0
MZ22523579	43.0
MZ22523580	19.19682665
MZ22523581	43.0
MZ22523582	43.0
MZ22523583	43.0
MZ22523584	15.68373472
MZ22523586	27.90365678
MZ22523587	27.90365678
MZ22523589	43.0
MZ22523592	15.68373472
MZ22523594	19.19682665
MZ22523596	27.90365678
MZ22523599	19.19682665
MZ22523602	19.19682665
MZ22523603	43.0
MZ22523604	27.90365678
MZ22523605	43.0
MZ22523606	43.0
MZ22523607	27.90365678
MZ22523608	43.0
MZ22523609	43.0
MZ22523610	27.90365678
MZ22523611	43.0
MZ22523612	43.0
MZ22523614	43.0
MZ22523615	43.0
MZ22523616	43.0
MZ22523617	27.90365678
MZ22523620	43.0
MZ22523621	15.68373472
MZ22523627	43.0
MZ22523629	43.0
MZ22523631	27.90365678
MZ22523632	1.979807516
MZ22523633	43.0
MZ22523634	43.0
MZ22523635	19.19682665
MZ22523636	43.0
MZ22523638	43.0
MZ22523639	43.0
MZ22523640	43.0
MZ22523641	43.0
MZ22523643	43.0
MZ22523645	43.0
MZ22523647	43.0
MZ22523649	19.19682665
MZ22523650	19.19682665
MZ22523652	19.19682665
MZ22523653	27.90365678
MZ22523654	27.90365678
MZ22523655	43.0
MZ22523656	43.0
MZ22523657	43.0
MZ22523658	43.0
MZ22523662	19.19682665
MZ22523663	43.0
MZ22523668	43.0
MZ22523669	19.19682665
MZ22523671	43.0
MZ22523672	15.68373472
MZ22523674	15.68373472
MZ22523675	15.68373472
MZ22523680	27.90365678
MZ22523681	27.90365678
MZ22523684	43.0
MZ22523685	27.90365678
MZ22523686	27.90365678
MZ22523688	19.19682665
MZ22523689	43.0
MZ22523691	43.0
MZ22523692	43.0
MZ22523697	27.90365678
MZ22523698	43.0
MZ22523700	43.0
MZ22523701	43.0
MZ22523704	43.0
MZ22523705	43.0
MZ22523707	15.68373472
MZ22523712	43.0
MZ22523713	43.0
MZ22523714	43.0
MZ22523717	43.0
MZ22523718	1.729225629
MZ22523719	19.19682665
MZ22523720	15.68373472
MZ22523721	43.0
MZ22523722	43.0
MZ22523723	43.0
MZ22523725	43.0
MZ22523726	43.0
MZ22523727	1.979807516
MZ22523730	27.90365678
MZ22523731	15.68373472
MZ22523732	27.90365678
MZ22523737	43.0
MZ22523738	43.0
MZ22523739	43.0
MZ22523741	43.0
MZ22523742	43.0
MZ22523743	43.0
MZ22523744	15.68373472
MZ22523746	43.0
MZ22523747	1.729225629
MZ22523748	27.90365678
MZ22523749	19.19682665
MZ22523750	43.0
MZ22523751	43.0
MZ22523752	27.90365678
MZ22523753	43.0
MZ22523755	43.0
MZ22523757	43.0
MZ22523758	27.90365678
MZ22523759	43.0
MZ22523760	27.90365678
MZ22523761	43.0
MZ22523763	27.90365678
MZ22523764	27.90365678
MZ22523765	43.0
MZ22523766	19.19682665
MZ22523767	43.0
MZ22523768	43.0
MZ22523770	43.0
MZ22523771	43.0
MZ22523772	43.0
MZ22523773	43.0
MZ22523774	43.0
MZ22523775	43.0
MZ22523776	43.0
MZ22523781	27.90365678
MZ22523782	43.0
MZ22523785	27.90365678
MZ22523787	15.68373472
MZ22523788	27.90365678
MZ22523789	9.663417743
MZ22523790	43.0
MZ22523791	43.0
MZ22523793	27.90365678
MZ22523797	43.0
MZ22523800	43.0
MZ22523801	43.0
MZ22523802	43.0
MZ22523803	43.0
MZ22523804	43.0
MZ22523805	43.0
MZ22523807	43.0
MZ22523811	43.0
MZ22523812	15.68373472
MZ22523813	43.0
MZ22523814	43.0
MZ22523815	19.19682665
MZ22523818	43.0
MZ22523820	43.0
MZ22523823	43.0
MZ22523824	43.0
MZ22523825	1.979807516
MZ22523827	27.90365678
MZ22523829	43.0
MZ22523830	43.0
MZ22523831	43.0
MZ22523833	43.0
MZ22523836	43.0
MZ22523837	43.0
MZ22523839	15.68373472
MZ22523841	43.0
MZ22523843	43.0
MZ22523844	43.0
MZ22523845	43.0
MZ22523846	15.68373472
MZ22523847	27.90365678
MZ22523848	43.0
MZ22523851	43.0
MZ22523852	43.0
MZ22523853	43.0
MZ22523854	27.90365678
MZ22523856	43.0
MZ22523857	43.0
MZ22523858	43.0
MZ22523860	43.0
MZ22523861	43.0
MZ22523864	43.0
MZ22523867	43.0
MZ22523868	1.979807516
MZ22523869	27.90365678
MZ22523870	43.0
MZ22523872	43.0
MZ22523874	19.19682665
MZ22523875	43.0
MZ22523876	43.0
MZ22523878	43.0
MZ22523879	27.90365678
MZ22523880	43.0
MZ22523881	43.0
MZ22523882	43.0
MZ22523885	43.0
MZ22523886	43.0
MZ22523888	43.0
MZ22523889	43.0
MZ22523890	43.0
MZ22523891	27.90365678
MZ22523892	27.90365678
MZ22523893	27.90365678
MZ22523896	15.68373472
MZ22523897	27.90365678
MZ22523898	43.0
MZ22523899	43.0
MZ22523900	43.0
MZ22523901	15.68373472
MZ22523902	43.0
MZ22523905	27.90365678
MZ22523907	27.90365678
MZ22523908	43.0
MZ22523911	43.0
MZ22523912	27.90365678
MZ22523913	43.0
MZ22523917	43.0
MZ22523918	43.0
MZ22523919	19.19682665
MZ22523920	19.19682665
MZ22523921	27.90365678
MZ22523923	43.0
MZ22523924	43.0
MZ22523925	43.0
MZ22523926	43.0
MZ22523927	15.68373472
MZ22523929	11.57917827
MZ22523930	15.68373472
MZ22523931	43.0
MZ22523932	43.0
MZ22523933	43.0
MZ22523935	43.0
MZ22523937	27.90365678
MZ22523938	19.19682665
MZ22523939	27.90365678
MZ22523940	27.90365678
MZ22523942	43.0
MZ22523943	11.57917827
MZ22523946	27.90365678
MZ22523947	27.90365678
MZ22523949	27.90365678
MZ22523950	27.90365678
MZ22523952	43.0
MZ22523954	43.0
MZ22523955	43.0
MZ22523958	43.0
MZ22523962	27.90365678
MZ22523964	15.68373472
MZ22523967	43.0
MZ22523968	27.90365678
MZ22523970	43.0
MZ22523971	43.0
MZ22523972	43.0
MZ22523973	43.0
MZ22523977	43.0
MZ22523978	43.0
MZ22523979	43.0
MZ22523980	43.0
MZ22523981	43.0
MZ22523983	27.90365678
MZ22523984	19.19682665
MZ22523985	43.0
MZ22523988	43.0
MZ22523989	27.90365678
MZ22523991	15.68373472
MZ22523992	27.90365678
MZ22523993	19.19682665
MZ22523995	43.0
MZ22523996	43.0
MZ22523997	43.0
MZ22523998	43.0
MZ22523999	43.0
MZ22524001	27.90365678
MZ22524004	15.68373472
MZ22524007	43.0
MZ22524008	43.0
MZ22524010	27.90365678
MZ22524011	43.0
MZ22524012	15.68373472
MZ22524014	43.0
MZ22524019	43.0
MZ22524020	43.0
MZ22524021	43.0
MZ22524022	43.0
MZ22524023	43.0
MZ22524024	43.0
MZ22524026	43.0
MZ22524028	43.0
MZ22524030	43.0
MZ22524031	43.0
MZ22524034	43.0
MZ22524036	27.90365678
MZ22524038	43.0
MZ22524040	43.0
MZ22524042	43.0
MZ22524043	43.0
MZ22524047	27.90365678
MZ22524048	43.0
MZ22524049	27.90365678
MZ22524050	43.0
MZ22524051	27.90365678
MZ22524053	27.90365678
MZ22524056	43.0
MZ22524059	1.729225629
MZ22524063	43.0
MZ22524064	27.90365678
MZ22524065	15.68373472
MZ22524066	43.0
MZ22524068	43.0
MZ22524070	43.0
MZ22524071	43.0
MZ22524072	43.0
MZ22524073	19.19682665
MZ22524074	43.0
MZ22524075	43.0
MZ22524076	15.68373472
MZ22524079	43.0
MZ22524081	43.0
MZ22524082	43.0
MZ22524084	43.0
MZ22524085	19.19682665
MZ22524087	43.0
MZ22524088	43.0
MZ22524089	43.0
MZ22524091	43.0
MZ22524092	27.90365678
MZ22524093	27.90365678
MZ22524094	43.0
MZ22524095	43.0
MZ22524096	27.90365678
MZ22524097	19.19682665
MZ22524100	43.0
MZ22524102	43.0
MZ22524104	43.0
MZ22524108	43.0
MZ22524110	27.90365678
MZ22524111	43.0
MZ22524112	43.0
MZ22524113	27.90365678
MZ22524114	19.19682665
MZ22524115	43.0
MZ22524116	27.90365678
MZ22524118	43.0
MZ22524119	43.0
MZ22524121	43.0
MZ22524123	27.90365678
MZ22524124	43.0
MZ22524127	43.0
MZ22524128	43.0
MZ22524129	27.90365678
MZ22524131	43.0
MZ22524133	27.90365678
MZ22524134	43.0
MZ22524136	15.68373472
MZ22524137	43.0
MZ22524138	15.68373472
MZ22524139	43.0
MZ22524140	19.19682665
MZ22524141	43.0
MZ22524144	43.0
MZ22524145	43.0
MZ22524146	43.0
MZ22524148	43.0
MZ22524149	27.90365678
MZ22524150	27.90365678
MZ22524151	27.90365678
MZ22524153	43.0
MZ22524154	43.0
MZ22524155	43.0
MZ22524156	43.0
MZ22524158	43.0
MZ22524159	43.0
MZ22524160	43.0
MZ22524161	27.90365678
MZ22524162	43.0
MZ22524165	43.0
MZ22524166	27.90365678
MZ22524167	43.0
MZ22524169	43.0
MZ22524171	43.0
MZ22524172	43.0
MZ22524173	27.90365678
MZ22524174	27.90365678
MZ22524175	27.90365678
MZ22524177	43.0
MZ22524179	43.0
MZ22524180	43.0
MZ22524181	43.0
MZ22524183	43.0
MZ22524184	43.0
MZ22524185	43.0
MZ22524186	43.0
MZ22524187	43.0
MZ22524188	27.90365678
MZ22524193	43.0
MZ22524195	15.68373472
MZ22524198	43.0
MZ22524199	11.78552174
MZ22524202	43.0
MZ22524203	11.57917827
MZ22524204	15.68373472
MZ22524205	43.0
MZ22524206	27.90365678
MZ22524207	27.90365678
MZ22524208	43.0
MZ22524211	43.0
MZ22524214	27.90365678
MZ22524219	15.68373472
MZ22524221	19.19682665
MZ22524222	43.0
MZ22524228	43.0
MZ22524230	27.90365678
MZ22524234	43.0
MZ22524239	27.90365678
MZ22524241	43.0
MZ22524242	43.0
MZ22524244	27.90365678
MZ22524248	43.0
MZ22524250	15.68373472
MZ22524251	43.0
MZ22524252	43.0
MZ22524257	43.0
MZ22524258	43.0
MZ22524261	1.979807516
MZ22524263	43.0
MZ22524264	43.0
MZ22524267	27.90365678
MZ22524268	43.0
MZ22524270	15.68373472
MZ22524274	43.0
MZ22524278	15.68373472
MZ22524282	43.0
MZ22524284	19.19682665
MZ22524285	43.0
MZ22524286	43.0
MZ22524288	43.0
MZ22524289	43.0
MZ22524290	27.90365678
MZ22524291	43.0
MZ22524293	43.0
MZ22524294	43.0
MZ22524295	43.0
MZ22524296	19.19682665
MZ22524297	43.0
MZ22524298	43.0
MZ22524300	27.90365678
MZ22524301	43.0
MZ22524302	43.0
MZ22524305	43.0
MZ22524310	43.0
MZ22524311	43.0
MZ22524313	1.729225629
MZ22524315	19.19682665
MZ22524316	27.90365678
MZ22524317	1.979807516
MZ22524318	43.0
MZ22524320	43.0
MZ22524321	43.0
MZ22524322	43.0
MZ22524325	27.90365678
MZ22524327	1.979807516
MZ22524328	27.90365678
MZ22524329	27.90365678
MZ22524330	27.90365678
MZ22524334	43.0
MZ22524335	15.68373472
MZ22524336	43.0
MZ22524343	43.0
MZ22524345	43.0
MZ22524346	11.57917827
MZ22524348	1.729225629
MZ22524349	43.0
MZ22524351	43.0
MZ22524354	43.0
MZ22524355	27.90365678
MZ22524357	43.0
MZ22524358	27.90365678
MZ22524361	43.0
MZ22524362	27.90365678
MZ22524363	43.0
MZ22524364	43.0
MZ22524365	43.0
MZ22524366	43.0
MZ22524367	43.0
MZ22524370	43.0
MZ22524372	1.979807516
MZ22524373	43.0
MZ22524375	19.19682665
MZ22524376	15.68373472
MZ22524379	27.90365678
MZ22524380	43.0
MZ22524381	43.0
MZ22524385	27.90365678
MZ22524386	27.90365678
MZ22524393	15.68373472
MZ22524394	27.90365678
MZ22524396	43.0
MZ22524397	43.0
MZ22524403	27.90365678
MZ22524404	27.90365678
MZ22524406	11.57917827
MZ22524407	27.90365678
MZ22524408	43.0
MZ22524409	43.0
MZ22524410	27.90365678
MZ22524411	15.68373472
MZ22524415	43.0
MZ22524416	43.0
MZ22524418	43.0
MZ22524421	43.0
MZ22524422	27.90365678
MZ22524433	43.0
MZ22524434	27.90365678
MZ22524435	27.90365678
MZ22524436	43.0
MZ22524437	27.90365678
MZ22524438	43.0
MZ22524439	43.0
MZ22524442	15.68373472
MZ22524444	19.19682665
MZ22524445	27.90365678
MZ22524447	43.0
MZ22524448	43.0
MZ22524449	15.68373472
MZ22524451	43.0
MZ22524452	43.0
MZ22524453	19.19682665
MZ22524454	19.19682665
MZ22524456	27.90365678
MZ22524457	15.68373472
MZ22524458	43.0
MZ22524459	19.19682665
MZ22524461	43.0
MZ22524463	19.19682665
MZ22524464	15.68373472
MZ22524467	43.0
MZ22524468	43.0
MZ22524469	43.0
MZ22524472	43.0
MZ22524475	27.90365678
MZ22524477	43.0
MZ22524482	27.90365678
MZ22524483	19.19682665
MZ22524484	43.0
MZ22524485	1.979807516
MZ22524487	43.0
MZ22524489	27.90365678
MZ22524491	43.0
MZ22524493	43.0
MZ22524494	43.0
MZ22524495	43.0
MZ22524496	43.0
MZ22524498	43.0
MZ22524499	27.90365678
MZ22524500	43.0
MZ22524501	15.68373472
MZ22524502	43.0
MZ22524506	43.0
MZ22524507	19.19682665
MZ22524508	43.0
MZ22524509	43.0
MZ22524510	43.0
MZ22524511	27.90365678
MZ22524513	43.0
MZ22524514	43.0
MZ22524515	43.0
MZ22524516	43.0
MZ22524517	43.0
MZ22524518	19.19682665
MZ22524519	43.0
MZ22524520	15.68373472
MZ22524521	11.78552174
MZ22524522	27.90365678
MZ22524523	27.90365678
MZ22524524	43.0
MZ22524525	43.0
MZ22524526	15.68373472
MZ22524527	43.0
MZ22524530	19.19682665
MZ22524531	27.90365678
MZ22524533	43.0
MZ22524534	43.0
MZ22524535	43.0
MZ22524536	43.0
MZ22524537	27.90365678
MZ22524538	27.90365678
MZ22524539	19.19682665
MZ22524540	43.0
MZ22524541	43.0
MZ22524542	15.68373472
MZ22524543	43.0
MZ22524546	43.0
MZ22524547	43.0
MZ22524548	43.0
MZ22524549	43.0
MZ22524550	43.0
MZ22524551	43.0
MZ22524552	43.0
MZ22524553	43.0
MZ22524554	15.68373472
MZ22524555	27.90365678
MZ22524556	43.0
MZ22524557	15.68373472
MZ22524559	27.90365678
MZ22524560	43.0
MZ22524561	19.19682665
MZ22524563	43.0
MZ22524564	43.0
MZ22524565	43.0
MZ22524566	43.0
MZ22524568	27.90365678
MZ22524569	43.0
MZ22524572	27.90365678
MZ22524573	43.0
MZ22524574	43.0
MZ22524575	43.0
MZ22524576	43.0
MZ22524581	43.0
MZ22524582	43.0
MZ22524584	43.0
MZ22524588	43.0
MZ22524590	43.0
MZ22524594	43.0
MZ22524595	43.0
MZ22524596	43.0
MZ22524597	19.19682665
MZ22524598	43.0
MZ22524599	43.0
MZ22524600	43.0
MZ22524603	43.0
MZ22524604	43.0
MZ22524608	43.0
MZ22524609	27.90365678
MZ22524610	43.0
MZ22524612	43.0
MZ22524613	43.0
MZ22524614	19.19682665
MZ22524615	27.90365678
MZ22524617	27.90365678
MZ22524618	27.90365678
MZ22524619	27.90365678
MZ22524621	43.0
MZ22524622	43.0
MZ22524623	43.0
MZ22524626	43.0
MZ22524628	43.0
MZ22524630	43.0
MZ22524631	43.0
MZ22524633	43.0
MZ22524634	15.68373472
MZ22524635	43.0
MZ22524637	43.0
MZ22524638	43.0
MZ22524639	15.68373472
MZ22524641	43.0
MZ22524643	43.0
MZ22524644	15.68373472
MZ22524648	43.0
MZ22524650	43.0
MZ22524651	27.90365678
MZ22524652	43.0
MZ22524653	27.90365678
MZ22524654	43.0
MZ22524655	27.90365678
MZ22524656	27.90365678
MZ22524657	27.90365678
MZ22524658	43.0
MZ22524660	43.0
MZ22524661	19.19682665
MZ22524662	43.0
MZ22524663	43.0
MZ22524664	43.0
MZ22524666	43.0
MZ22524667	43.0
MZ22524668	19.19682665
MZ22524670	43.0
MZ22524674	43.0
MZ22524676	43.0
MZ22524677	43.0
MZ22524678	43.0
MZ22524682	43.0
MZ22524685	27.90365678
MZ22524686	43.0
MZ22524688	43.0
MZ22524689	27.90365678
MZ22524691	43.0
MZ22524692	15.68373472
MZ22524694	15.68373472
MZ22524698	43.0
MZ22524703	1.979807516
MZ22524704	43.0
MZ22524705	27.90365678
MZ22524706	19.19682665
MZ22524707	43.0
MZ22524708	15.68373472
MZ22524710	43.0
MZ22524712	43.0
MZ22524713	27.90365678
MZ22524714	27.90365678
MZ22524715	27.90365678
MZ22524719	43.0
MZ22524720	27.90365678
MZ22524723	27.90365678
MZ22524726	27.90365678
MZ22524727	27.90365678
MZ22524729	43.0
MZ22524730	27.90365678
MZ22524731	43.0
MZ22524732	19.19682665
MZ22524733	27.90365678
MZ22524735	1.729225629
MZ22524738	27.90365678
MZ22524739	43.0
MZ22524740	27.90365678
MZ22524741	43.0
MZ22524742	43.0
MZ22524745	15.68373472
MZ22524746	27.90365678
MZ22524747	27.90365678
MZ22524748	27.90365678
MZ22524749	43.0
MZ22524750	43.0
MZ22524751	27.90365678
MZ22524753	27.90365678
MZ22524754	43.0
MZ22524755	43.0
MZ22524756	43.0
MZ22524760	19.19682665
MZ22524761	43.0
MZ22524763	43.0
MZ22524764	43.0
MZ22524767	19.19682665
MZ22524768	43.0
MZ22524770	43.0
MZ22524771	43.0
MZ22524772	43.0
MZ22524773	43.0
MZ22524774	43.0
MZ22524775	43.0
MZ22524778	43.0
MZ22524779	43.0
MZ22524781	43.0
MZ22524783	1.979807516
MZ22524785	27.90365678
MZ22524788	27.90365678
MZ22524789	43.0
MZ22524791	27.90365678
MZ22524792	27.90365678
MZ22524793	27.90365678
MZ22524794	27.90365678
MZ22524795	43.0
MZ22524797	43.0
MZ22524798	43.0
MZ22524799	43.0
MZ22524800	1.979807516
MZ22524802	43.0
MZ22524805	43.0
MZ22524806	43.0
MZ22524807	43.0
MZ22524808	43.0
MZ22524809	43.0
MZ22524812	43.0
MZ22524816	43.0
MZ22524817	19.19682665
MZ22524818	43.0
MZ22524821	43.0
MZ22524822	15.68373472
MZ22524824	43.0
MZ22524825	43.0
MZ22524826	43.0
MZ22524827	43.0
MZ22524828	43.0
MZ22524829	11.57917827
MZ22524831	43.0
MZ22524832	43.0
MZ22524833	43.0
MZ22524836	43.0
MZ22524837	43.0
MZ22524838	27.90365678
MZ22524839	43.0
MZ22524842	19.19682665
MZ22524844	27.90365678
MZ22524846	27.90365678
MZ22524847	43.0
MZ22524848	43.0
MZ22524852	27.90365678
MZ22524855	43.0
MZ22524858	43.0
MZ22524861	43.0
MZ22524862	43.0
MZ22524865	43.0
MZ22524867	43.0
MZ22524870	43.0
MZ22524871	43.0
MZ22524872	1.979807516
MZ22524873	9.663417743
MZ22524876	43.0
MZ22524879	43.0
MZ22524880	43.0
MZ22524881	43.0
MZ22524882	15.68373472
MZ22524883	19.19682665
MZ22524884	43.0
MZ22524885	43.0
MZ22524886	15.68373472
MZ22524887	43.0
MZ22524888	27.90365678
MZ22524889	27.90365678
MZ22524890	27.90365678
MZ22524891	19.19682665
MZ22524893	43.0
MZ22524895	43.0
MZ22524896	1.729225629
MZ22524897	19.19682665
MZ22524898	43.0
MZ22524902	43.0
MZ22524903	1.979807516
MZ22524904	43.0
MZ22524905	43.0
MZ22524907	43.0
MZ22524909	43.0
MZ22524910	19.19682665
MZ22524911	15.68373472
MZ22524912	43.0
MZ22524913	43.0
MZ22524914	43.0
MZ22524915	43.0
MZ22524916	27.90365678
MZ22524918	27.90365678
MZ22524919	19.19682665
MZ22524920	1.979807516
MZ22524922	27.90365678
MZ22524923	19.19682665
MZ22524924	27.90365678
MZ22524925	43.0
MZ22524927	43.0
MZ22524928	15.68373472
MZ22524930	27.90365678
MZ22524931	43.0
MZ22524933	27.90365678
MZ22524934	43.0
MZ22524935	27.90365678
MZ22524938	27.90365678
MZ22524940	43.0
MZ22524941	1.729225629
MZ22524942	43.0
MZ22524943	15.68373472
MZ22524944	27.90365678
MZ22524945	43.0
MZ22524948	15.68373472
MZ22524949	43.0
MZ22524951	43.0
MZ22524954	43.0
MZ22524955	43.0
MZ22524956	27.90365678
MZ22524958	43.0
MZ22524959	43.0
MZ22524960	43.0
MZ22524961	43.0
MZ22524962	43.0
MZ22524963	43.0
MZ22524965	27.90365678
MZ22524968	43.0
MZ22524970	27.90365678
MZ22524971	43.0
MZ22524972	43.0
MZ22524973	11.57917827
MZ22524975	27.90365678
MZ22524976	43.0
MZ22524977	43.0
MZ22524978	43.0
MZ22524979	43.0
MZ22524980	15.68373472
MZ22524981	43.0
MZ22524982	27.90365678
MZ22524984	27.90365678
MZ22524985	43.0
MZ22524986	27.90365678
MZ22524987	43.0
MZ22524988	43.0
MZ22524989	43.0
MZ22524990	27.90365678
MZ22524991	9.663417743
MZ22524993	43.0
MZ22524996	19.19682665
MZ22524998	27.90365678
MZ22524999	27.90365678
MZ22525001	43.0
MZ22525003	43.0
MZ22525004	43.0
MZ22525005	19.19682665
MZ22525006	19.19682665
MZ22525009	27.90365678
MZ22525010	43.0
MZ22525011	43.0
MZ22525012	43.0
MZ22525013	27.90365678
MZ22525014	27.90365678
MZ22525015	15.68373472
MZ22525020	27.90365678
MZ22525022	27.90365678
MZ22525023	15.68373472
MZ22525024	9.663417743
MZ22525027	43.0
MZ22525028	43.0
MZ22525032	43.0
MZ22525033	27.90365678
MZ22525034	19.19682665
MZ22525035	19.19682665
MZ22525036	43.0
MZ22525037	43.0
MZ22525038	43.0
MZ22525040	43.0
MZ22525042	15.68373472
MZ22525045	9.663417743
MZ22525046	19.19682665
MZ22525048	27.90365678
MZ22525049	15.68373472
MZ22525050	27.90365678
MZ22525051	19.19682665
MZ22525052	43.0
MZ22525054	43.0
MZ22525056	27.90365678
MZ22525061	43.0
MZ22525062	15.68373472
MZ22525063	1.979807516
MZ22525064	27.90365678
MZ22525065	27.90365678
MZ22525067	27.90365678
MZ22525069	43.0
MZ22525070	43.0
MZ22525072	19.19682665
MZ22525073	43.0
MZ22525075	43.0
MZ22525079	43.0
MZ22525080	11.57917827
MZ22525083	27.90365678
MZ22525087	43.0
MZ22525088	15.68373472
MZ22525089	43.0
MZ22525092	43.0
MZ22525093	27.90365678
MZ22525094	43.0
MZ22525095	43.0
MZ22525096	27.90365678
MZ22525097	27.90365678
MZ22525099	27.90365678
MZ22525100	27.90365678
MZ22525101	15.68373472
MZ22525102	27.90365678
MZ22525103	43.0
MZ22525104	27.90365678
MZ22525105	27.90365678
MZ22525108	27.90365678
MZ22525110	43.0
MZ22525111	27.90365678
MZ22525113	43.0
MZ22525116	15.68373472
MZ22525117	11.57917827
MZ22525119	43.0
MZ22525121	9.663417743
MZ22525122	43.0
MZ22525123	43.0
MZ22525124	43.0
MZ22525125	27.90365678
MZ22525126	43.0
MZ22525128	27.90365678
MZ22525129	19.19682665
MZ22525130	19.19682665
MZ22525132	15.68373472
MZ22525133	27.90365678
MZ22525134	43.0
MZ22525135	15.68373472
MZ22525136	43.0
MZ22525139	43.0
MZ22525140	43.0
MZ22525143	27.90365678
MZ22525145	19.19682665
MZ22525147	43.0
MZ22525148	43.0
MZ22525149	43.0
MZ22525150	43.0
MZ22525151	43.0
MZ22525153	15.68373472
MZ22525154	1.729225629
MZ22525156	43.0
MZ22525158	43.0
MZ22525159	43.0
MZ22525160	43.0
MZ22525161	27.90365678
MZ22525162	19.19682665
MZ22525164	27.90365678
MZ22525166	43.0
MZ22525170	27.90365678
MZ22525172	43.0
MZ22525173	43.0
MZ22525174	15.68373472
MZ22525177	43.0
MZ22525179	43.0
MZ22525180	27.90365678
MZ22525182	43.0
MZ22525183	27.90365678
MZ22525184	43.0
MZ22525185	27.90365678
MZ22525186	27.90365678
MZ22525187	43.0
MZ22525188	43.0
MZ22525189	15.68373472
MZ22525190	43.0
MZ22525192	43.0
MZ22525194	43.0
MZ22525197	15.68373472
MZ22525199	19.19682665
MZ22525200	9.663417743
MZ22525201	43.0
MZ22525202	27.90365678
MZ22525203	19.19682665
MZ22525204	43.0
MZ22525205	19.19682665
MZ22525206	43.0
MZ22525209	27.90365678
MZ22525210	43.0
MZ22525211	27.90365678
MZ22525212	43.0
MZ22525213	27.90365678
MZ22525216	27.90365678
MZ22525217	1.979807516
MZ22525218	15.68373472
MZ22525219	43.0
MZ22525221	27.90365678
MZ22525222	43.0
MZ22525223	19.19682665
MZ22525224	27.90365678
MZ22525225	27.90365678
MZ22525229	19.19682665
MZ22525230	15.68373472
MZ22525231	43.0
MZ22525233	43.0
MZ22525234	43.0
MZ22525235	27.90365678
MZ22525237	19.19682665
MZ22525239	43.0
MZ22525240	19.19682665
MZ22525243	43.0
MZ22525244	43.0
MZ22525245	43.0
MZ22525247	19.19682665
MZ22525249	43.0
MZ22525251	15.68373472
MZ22525252	43.0
MZ22525253	15.68373472
MZ22525256	11.78552174
MZ22525257	43.0
MZ22525259	43.0
MZ22525260	43.0
MZ22525261	27.90365678
MZ22525262	27.90365678
MZ22525263	43.0
MZ22525265	1.979807516
MZ22525269	43.0
MZ22525273	19.19682665
MZ22525274	27.90365678
MZ22525275	19.19682665
MZ22525276	27.90365678
MZ22525277	43.0
MZ22525278	27.90365678
MZ22525280	43.0
MZ22525282	43.0
MZ22525283	1.729225629
MZ22525284	43.0
MZ22525286	43.0
MZ22525288	15.68373472
MZ22525290	43.0
MZ22525291	43.0
MZ22525294	27.90365678
MZ22525295	15.68373472
MZ22525297	43.0
MZ22525298	43.0
MZ22525299	43.0
MZ22525300	43.0
MZ22525301	43.0
MZ22525302	43.0
MZ22525303	19.19682665
MZ22525304	43.0
MZ22525305	27.90365678
MZ22525306	27.90365678
MZ22525307	43.0
MZ22525310	27.90365678
MZ22525312	27.90365678
MZ22525313	43.0
MZ22525317	19.19682665
MZ22525320	27.90365678
MZ22525321	43.0
MZ22525322	43.0
MZ22525323	27.90365678
MZ22525324	43.0
MZ22525325	43.0
MZ22525326	43.0
MZ22525327	27.90365678
MZ22525328	15.68373472
MZ22525330	27.90365678
MZ22525331	27.90365678
MZ22525332	27.90365678
MZ22525333	15.68373472
MZ22525334	15.68373472
MZ22525335	27.90365678
MZ22525336	43.0
MZ22525337	15.68373472
MZ22525338	43.0
MZ22525339	43.0
MZ22525341	43.0
MZ22525342	19.19682665
MZ22525346	27.90365678
MZ22525347	43.0
MZ22525348	43.0
MZ22525350	19.19682665
MZ22525354	27.90365678
MZ22525356	19.19682665
MZ22525361	27.90365678
MZ22525366	19.19682665
MZ22525367	27.90365678
MZ22525368	43.0
MZ22525369	43.0
MZ22525370	27.90365678
MZ22525371	27.90365678
MZ22525372	19.19682665
MZ22525373	43.0
MZ22525375	27.90365678
MZ22525378	43.0
MZ22525379	43.0
MZ22525380	43.0
MZ22525384	15.68373472
MZ22525385	11.78552174
MZ22525386	43.0
MZ22525387	43.0
MZ22525388	43.0
MZ22525389	19.19682665
MZ22525391	15.68373472
MZ22525392	27.90365678
MZ22525393	27.90365678
MZ22525394	27.90365678
MZ22525398	43.0
MZ22525399	27.90365678
MZ22525400	43.0
MZ22525401	43.0
MZ22525402	15.68373472
MZ22525403	43.0
MZ22525404	43.0
MZ22525405	19.19682665
MZ22525406	19.19682665
MZ22525407	27.90365678
MZ22525408	43.0
MZ22525410	19.19682665
MZ22525413	43.0
MZ22525414	43.0
