gene	ACN
GB40868	1.0
GB51535	1.0731707320000001
GB44694	1.0
GB53128	1.0243902440000001
GB53799	1.0
GB46688	1.0
GB42335	1.138888889
GB52283	1.083333333
GB44444	1.0
GB51075	1.0606060609999999
GB47992	1.0
GB42172	1.027777778
GB51434	1.025
GB50467	1.0731707320000001
GB44678	1.0
GB53422	1.0
GB48652	1.05
GB46277	1.0
GB48220	1.025
GB52186	2.558823529
GB52115	1.184210526
GB41392	1.025
GB52912	1.0243902440000001
GB40872	1.0
GB53221	1.0
GB53081	1.025
GB47954	1.0606060609999999
GB48763,GB48760	2.0487804880000002
GB46944,GB46932	1.052631579
GB47723	1.0
GB40429	1.0
GB52419	1.0
GB50131	1.0
GB49370	1.414634146
GB44230	1.0
GB53853	1.0243902440000001
GB43485	1.0
GB50993	1.048780488
GB54519	1.0
GB49359	1.0243902440000001
GB53880	1.6333333330000002
GB50532	1.0
GB48349	1.0243902440000001
GB50519	1.0
GB41522	1.0
GB44705	1.0243902440000001
GB47143	1.0
GB43417	1.0
GB51627	1.325
GB49984	1.0
GB45730	1.075
GB49101	1.0
GB50680	1.0
GB49829	1.027027027
GB40700	1.1578947370000001
GB41452,GB41453	1.2
GB43791	1.028571429
GB56001	1.0
GB51272	1.03030303
GB41779	1.454545455
GB55250	1.0
GB45944	1.0
GB49471	1.0
GB41134	1.0
GB48111	1.0243902440000001
GB52516	1.075
GB51279	1.0731707320000001
GB45764	1.0
GB52749	1.102564103
GB41770	1.0
GB46364	1.0
GB49443	1.0
GB49918	1.026315789
GB51838	1.0
GB48636	1.0243902440000001
GB49536	1.05
GB52152	1.0
GB44461	1.026315789
GB42019	1.0
GB52842,GB54500	1.9756097559999999
GB45877	1.05
GB42266	1.0
GB49948	1.0243902440000001
GB42931	1.0
GB54796	1.0
GB52819	1.027027027
GB50889	1.0
GB54317	1.0
GB52568	1.076923077
GB53395	1.0
GB48908	1.047619048
GB55431	1.025
GB53235	1.025
GB49830	1.0
GB55602	1.0
GB55269	1.0
GB42667	1.0
GB46785	1.051282051
GB46844	1.0
GB53360	1.0
GB47283	1.0
GB49640	1.0
GB51753	1.0
GB40218	1.026315789
GB54047	1.0
GB55542	1.0
GB41334	1.0
GB55773	1.0
GB41131	1.0
GB45822	1.0
GB50216	1.0
GB52802	1.0
GB42677	1.0
GB45099	1.0
GB51994	1.025
GB50624	1.051282051
GB42800	1.0
GB55795	1.0
GB47212	1.0
GB41877	1.05
GB42970	1.0
GB49083	1.0
GB52053	1.054054054
GB52695	1.0
GB45334	1.025
GB50275	1.0
GB55705	1.0
GB52757	1.0
GB41133	1.054054054
GB42049	1.048780488
GB43544,GB54618	1.0243902440000001
GB49614	1.0
GB53774	1.0
GB53728	1.0
GB48258	1.0
GB50761	3.5
GB48388	1.028571429
GB47617	1.0
GB50268	1.0243902440000001
GB55004	1.026315789
GB52578	1.025
GB49866	1.075
GB51463	1.0
GB45477	1.0
GB52694	1.0
GB44612	1.0
GB52489	1.029411765
GB54350	1.0
GB54993	1.0
GB49706	1.03030303
GB50968	1.0
GB44734	1.0243902440000001
GB42419	1.0243902440000001
GB50480	1.051282051
GB45279	1.027777778
GB51757	1.0243902440000001
GB54976	1.052631579
GB48128	1.0
GB40146	1.027027027
GB54653	1.0243902440000001
GB44080	1.025641026
GB52990	1.0
GB55116	1.0
GB51941	1.0
GB42769	1.0
GB55322	1.0
GB44120,GB48510	1.736842105
GB46077	1.0
GB48233	1.025
GB51543	1.025
GB42753	1.0
GB53270	1.0
GB51701	1.0
GB55566	1.0
GB48965	1.138888889
GB43872	1.025
GB46437	1.025
GB55372	1.0
GB40344	1.054054054
GB55103	1.0
GB42816	1.0
GB46975	1.0
GB42628	1.0
GB45303	1.0
GB47392	1.0
GB44973	1.0555555559999998
GB53184	1.292682927
GB55220	1.131578947
GB43011	1.121212121
GB42556,GB42556	1.212121212
GB47951	1.057142857
GB48048	1.0
GB44435	1.0
GB42878	1.081081081
GB52814	1.1
GB40395	1.0
GB43937	1.0
GB51703	1.0
GB43089	1.102564103
GB41120	1.078947368
GB40012	1.048780488
GB48697	1.0
GB45546	1.025
GB45263	1.0
GB52420	1.0
GB41737	1.0243902440000001
GB42704	1.0
GB52525	1.03030303
GB46644	1.0
GB51200	1.0
GB51675	1.128205128
GB43574	1.0
GB45984	1.0
GB53027	1.0
GB53925	2.414634146
GB42637	1.0
GB53381	1.0
GB50737	1.034482759
GB46747	1.0
GB42880	1.0
GB43300	1.0
GB43778	1.0
GB42881	1.0
GB50607	1.0
GB47472	1.025641026
GB41097,GB48081	1.4857142859999999
GB49934	1.025641026
GB40490	1.0
GB55613	1.025
GB44576	1.0731707320000001
GB49661	1.025
GB48147	1.0
GB51214	1.12195122
GB52894	1.0
GB52782	1.0
GB42600	1.0
GB50513	1.0
GB43859,GB52657	1.315789474
GB50333	1.12195122
GB45157	1.0243902440000001
GB50981	1.0
GB51691	1.0
GB40707	1.0
GB46276,GB46318	1.027777778
GB43630	1.025
GB47327	1.0555555559999998
GB51740	1.0
GB46528,GB46528	1.5
GB47747	1.184210526
GB44298	1.076923077
GB55816	1.0
GB47332	1.048780488
GB40607	1.0
GB53826	1.0
GB47431	1.0
GB55469	1.03030303
GB44990	1.0243902440000001
GB54525	1.0
GB41295	1.125
GB55533	1.0
GB41664	1.0
GB53827	1.025
GB41762	1.0243902440000001
GB49364	1.390243902
GB46979,GB41279	1.0243902440000001
GB46882	1.076923077
GB44693	1.0
GB45227	1.0
GB46182	1.0243902440000001
GB47402	1.6
GB48277	1.0
GB55360	1.0
GB46626	1.051282051
GB46771	1.0
GB46460	1.105263158
GB42324	1.0
GB51408	1.0
GB46462	1.0243902440000001
GB50555	1.025
GB47802	1.05
GB42798	1.027027027
GB46142	1.0
GB51540	1.0
GB40279,GB42570	1.064516129
GB47837	1.0
GB44583	1.0
GB53769	1.0
GB48155	1.054054054
GB40723	1.0243902440000001
GB49771	1.0243902440000001
GB44989	1.0
GB45636	1.0243902440000001
GB44096	1.0
GB52250	1.0
GB48373,GB48374	1.048780488
GB50252	1.0
GB43472	1.0
GB51287	1.05
GB42772	1.075
GB53696	1.0
GB50450	1.0
GB42795	1.025
GB53490	1.047619048
GB40955,GB40955	1.0243902440000001
GB45159	1.0
GB47538	1.026315789
GB44631	1.0
GB45020	1.0
GB55988	1.115384615
GB43402	1.0243902440000001
GB40727	1.025
GB48432	1.0
GB55595	1.0
GB54837	1.0
GB51553	1.025
GB50994	1.0
GB46787	1.0
GB44967	1.025641026
GB54385	1.0
GB49308	1.026315789
GB40032	1.0
GB41627	1.0
GB50558	1.0
GB41916	1.111111111
GB45558	1.0243902440000001
GB55397,GB54901	1.027027027
GB47012	1.0
GB42432	1.0
GB44101	1.028571429
GB55395	1.051282051
GB40243,GB43677,GB40330,GB49010	1.8
GB45393	1.025641026
GB45143	1.0
GB41743	1.0
GB54266	1.0
GB43759	1.0
GB47345	1.0
GB53247	1.0
GB40969	1.0
GB49189	1.025
GB44492	1.0243902440000001
GB41093	1.0
GB41848	1.0
GB43307	1.210526316
GB40663	1.0
GB50834	1.0
GB48356	1.0243902440000001
GB44756	1.0
GB54860,GB42572	1.066666667
GB42227	1.025641026
GB55933	1.0
GB49594	1.025641026
GB47952,GB47953,GB47953	4.689655172
GB42944	1.0
GB41115	1.0
GB42746	1.0
GB52762	1.0243902440000001
GB46496	1.0
GB42871	1.0
GB44803,GB51243	1.804878049
GB42820	1.0
GB48627	1.0
GB53648	1.0
GB43147	1.0243902440000001
GB55987	1.0
GB50578	1.0
GB48535	1.025641026
GB46014	1.0243902440000001
GB55420	1.0
GB49299	1.051282051
GB40776	1.048780488
GB52506	1.025641026
GB47008	1.0
GB40715	1.0
GB45933	1.0
GB42940	1.05
GB55768	1.0
GB40454	1.0
GB44367,GB48228	1.4375
GB40489	1.0
GB44755	1.0
GB49519	1.0
GB45158	1.0
GB51106	1.0
GB49611	1.0
GB47726	1.027027027
GB50734	1.05
GB55712	1.142857143
GB41801	1.0
GB44203	1.4857142859999999
GB41658	1.0
GB40560	1.0
GB43846	1.0
GB43826	1.0
GB48656	1.567567568
GB50677	1.025
GB40120	1.0
GB53085	1.027027027
GB48698	1.026315789
GB40861	1.051282051
GB49352	1.0
GB41316	1.0
GB45075	1.0
GB50633	1.025
GB46387	1.0
GB46153,GB46153	1.033333333
GB45537	1.0
GB54253	1.051282051
GB46219,GB46219	1.0555555559999998
GB51761	1.025641026
GB44093	1.0
GB42109	1.0555555559999998
GB49666	1.0
GB46986	1.0
GB53091	1.0
GB49021	1.048780488
GB50423	1.041666667
GB50479	1.0
GB51690	1.0
GB48622	1.0
GB44895	1.102564103
GB51648	1.051282051
GB41470	1.1
GB45657	1.4358974359999999
GB40232	1.0
GB40514	1.0
GB54776	1.027777778
GB41917	1.0
GB44192	1.0
GB51584	1.051282051
GB46268	1.0
GB52630	1.028571429
GB54719	1.0
GB53435	1.219512195
GB50413	1.025641026
GB44560	1.0
GB55477	1.097560976
GB47905	2.806451613
GB41858	1.025
GB54484	1.0
GB41180,GB41180	1.051282051
GB41152	1.0
GB53019	1.0
GB40611	1.0
GB40595	1.0
GB54577,GB54577	1.125
GB48924	1.083333333
GB54829	1.025
GB51482	1.0
GB42193	1.0
GB42330	1.0
GB48874	1.0
GB44443	1.0
GB45949	1.0
GB42823	1.0
GB41946	1.0
GB42175	1.0
GB51251	1.0
GB47767	1.0
GB40095	1.0
GB48944	1.0
GB49831	1.0
GB40309	1.0
GB51889	1.0
GB55605	1.0
GB45824	1.0
GB49735	1.035714286
GB43129	1.628571429
GB46876	1.0
GB46259	1.0
GB50732	1.05
GB54831	1.0
GB41025	1.025
GB44726	1.048780488
GB46156	1.0555555559999998
GB50522	1.0
GB49705	1.0
GB42697	1.0
GB44329	1.0
GB46645	1.0
GB51208	1.131578947
GB49487	1.0
GB54451	1.0
GB54419	1.0
GB43902	1.55
GB43877	1.057142857
GB48926	1.0
GB44672	1.5
GB48255	1.111111111
GB49999	1.025641026
GB50073	1.0
GB50004	1.0243902440000001
GB46245	1.025
GB50766	1.0
GB54997,GB54997	1.72972973
GB53229	1.0
GB41337	1.142857143
GB52911	1.035714286
GB48225	1.0
GB52620	1.0
GB45859	1.0
GB51551	1.0
GB50661	1.0
GB48063	1.0
GB40472	1.0
GB51192	1.0
GB40494	1.026315789
GB50562,GB50562	1.048780488
GB47803	1.026315789
GB45039	1.048780488
GB44692	1.0
GB42641	1.0
GB47040	1.0
GB53222	1.025641026
GB53664	1.05
GB46761	1.086956522
GB54341	1.0
GB46141	1.025
GB40876	1.0
GB53152	1.0
GB47995	1.0
GB44281	1.0
GB50172	1.0
GB42799	1.052631579
GB55562	1.0
GB54673,GB54673	1.128205128
GB44166	1.03030303
GB40084	1.0
GB41977	1.0
GB51707	1.085714286
GB41525	1.0
GB50136	1.025641026
GB55977	1.0
GB54192	1.125
GB50092	1.0
GB47734	1.025641026
GB55564	1.025
GB45763	1.0
GB46720	1.051282051
GB50112	1.0
GB47469	1.0
GB50740	1.0
GB44681	1.0
GB55760	1.102564103
GB53792	1.142857143
GB49024	1.05
GB49424	1.0625
GB40139	1.0
GB50572	1.219512195
GB46051	1.0
GB55303	1.0
GB50886	1.0731707320000001
GB47028	1.025641026
GB54211	1.025
GB46911	1.0243902440000001
GB49828	1.025
GB44413	1.025
GB53402	1.0
GB40467	1.0
GB49079	1.230769231
GB47603	1.057142857
GB51534	1.025
GB54697	1.05
GB52284	1.0
GB45841,GB52088	1.902439024
GB53355	1.0
GB46064	1.1875
GB45617	1.0
GB44749	1.128205128
GB55581	1.0
GB47590	1.414634146
GB42858	1.097560976
GB49588	1.0243902440000001
GB48322	1.0
GB40681	2.441176471
GB53401	1.025
GB44609	1.0
GB52511	1.0243902440000001
GB50549	1.315789474
GB54327	1.0
GB46702	1.0
GB50552	1.0
GB49165	1.0
GB43956	1.027777778
GB42679	1.12195122
GB41973	1.051282051
GB43176	1.0
GB48845	1.0243902440000001
GB42913	1.0
GB46764	1.025641026
GB48163	1.075
GB43924	1.0
GB51722	1.027027027
GB45656	1.0243902440000001
GB52033	1.025641026
GB48414	1.052631579
GB48646	1.0
GB55062	1.0
GB46052	1.0243902440000001
GB48543	1.05
GB43117	1.0
GB48265	1.048780488
GB42104	1.0
GB48538	1.0
GB43232	1.0
GB44297	1.028571429
GB53258	1.0
GB49795	1.0
GB51666,GB51666	1.146341463
GB49914	1.025
GB49655	1.0
GB47247	1.0243902440000001
GB53707	1.0
GB54330	1.0
GB40399	1.0
GB51565	1.025
GB44831	1.0
GB43694	1.0
GB49244	1.0
GB50832	1.1
GB51564	1.048780488
GB54749	1.0
GB54298	1.0
GB41711	1.027027027
GB43116	1.025
GB43034	1.052631579
GB52689	1.0
GB53246	1.0
GB40170	1.0
GB45076	1.05
GB53317	1.1
GB49597	1.025
GB46654	1.075
GB50815	1.026315789
GB47881	1.025
GB53945	1.0
GB41148	1.0
GB50425	1.0
GB45844	1.0243902440000001
GB42961	1.151515152
GB45167	1.028571429
GB43301	1.0
GB51996	1.0243902440000001
GB51123	1.0243902440000001
GB45431	1.0
GB48065	1.0
GB55529	1.0
GB49095	1.0
GB48631	1.0
GB54191	1.111111111
GB42952	1.0
GB54817,GB40253	1.081081081
GB44108	1.0
GB54741	1.075
GB47103	1.0
GB44345	1.0
GB51914	1.102564103
GB42902	1.0
GB42381	1.025
GB46707	1.026315789
GB54186	1.0
GB46313	1.0
GB46652	1.025
GB51781	1.096774194
GB47577	1.0
GB41296	1.0
GB45088	1.0
GB50728	1.0
GB53047	1.1470588240000001
GB45122	1.0
GB51044	1.027777778
GB49332	1.0243902440000001
GB52036,GB52036	1.048780488
GB50620	1.029411765
GB46544	1.076923077
GB40108	1.025
GB53151	1.025641026
GB41697	1.0
GB43731	1.1
GB47781	1.026315789
GB55983	1.0
GB46149	1.057142857
GB41720	1.025
GB53663	1.0
GB42787	1.047619048
GB41202,GB41202	1.0243902440000001
GB43809	1.0
GB55472	1.025641026
GB48634	1.0
GB42111	1.0
GB53950	1.0
GB54345	1.0
GB55608	1.028571429
GB52962	1.0
GB45352	1.025
GB43223	1.025641026
GB50455,GB51663	1.9756097559999999
GB42431	1.0
GB47433	1.179487179
GB40590	1.026315789
GB50651	1.0
GB42953	1.0
GB55522	1.0
GB44131	1.0
GB40073	1.0
GB48268	1.0
GB55692	1.12195122
GB46881	1.0
GB47441	1.0
GB48127	1.048780488
GB45264	1.0
GB42288	1.0
GB51011	1.025641026
GB50654	1.0
GB55885	1.0
GB54677	1.0
GB55800	1.0
GB48047	1.0
GB50255	1.0
GB43806	1.0
GB45513	1.0
GB41231	1.0
GB40800	1.0
GB46581	1.0
GB43875	1.0
GB48699	1.225
GB44464	1.0
GB43429	1.0
GB48369	1.0
GB53513	1.0
GB41878	1.0
GB43761,GB53593,GB50540	3.073170732
GB54846	1.263157895
GB47629	1.0
GB41543	1.0
GB43540	1.05
GB45945	1.289473684
GB43481	1.0
GB50363	1.0
GB45449	1.0
GB54448	1.025
GB44294	1.027027027
GB40558	1.0
GB52648	1.0
GB50817	1.125
GB53549	1.0
GB50355	1.0
GB52730	1.025641026
GB53015	1.025
GB52977	1.0
GB49607	1.0
GB45432	1.0
GB48267	1.0
GB44170	1.0243902440000001
GB47157	1.0
GB54701	1.0243902440000001
GB52513	1.0
GB44204	1.0
GB51623	1.0731707320000001
GB46962	1.0
GB42698	1.0
GB55014	1.025
GB54587	1.365853659
GB41915	1.058823529
GB52059	1.0
GB41905	1.0
GB44701,GB44701	1.282051282
GB50079	1.0
GB44085	1.025
GB48250	1.05
GB52514	1.0
GB49580	1.0
GB40745	1.1
GB44452	1.0
GB55393,GB55392	2.175
GB47467	1.029411765
GB40493	1.0243902440000001
GB54439,GB54439	1.0731707320000001
GB49773	1.025641026
GB48402	1.0243902440000001
GB42276	1.0
GB50147	1.027777778
GB48459	1.0
GB46604	1.0
GB48465	1.05
GB49028	1.0
GB52986	1.0
GB47191	1.058823529
GB54421	1.05
GB51839,GB55468	2.073170732
GB47186	1.027027027
GB41970	1.0243902440000001
GB54108	1.0
GB41806	1.0
GB42562	1.0
GB46243	1.0
GB41317	1.0
GB55873	1.0
GB42852	1.083333333
GB40879	1.0
GB45493	1.0
GB49110,GB49110	1.1
GB42897	1.0
GB45181	1.0
GB48659	1.0
GB54517	1.086956522
GB44708	1.121212121
GB54761	1.027777778
GB48333	1.0
GB44903	1.0
GB51427	1.025
GB47178	1.0
GB40890	1.0
GB55642	1.025
GB46194	1.175
GB48602	1.105263158
GB46639	1.0909090909999999
GB45450	1.0
GB49341	1.0
GB52773	1.0
GB42302	1.0
GB47093	1.0
GB48299	1.03125
GB49119	1.0
GB51076	1.0
GB45940	1.027027027
GB54447	1.0
GB43735	1.0
GB55005	1.142857143
GB41703	1.076923077
GB54221	1.0
GB52009	1.0
GB48400	1.0
GB55947	1.0
GB43858	1.0
GB47310	1.0
GB50007	1.05
GB45171	1.0
GB45909,GB45913	1.846153846
GB50833	1.0
GB40426	1.0
GB54521	1.027777778
GB45674	1.025641026
GB55927,GB55924,GB43802,GB55924,GB42602,GB48735,GB48735,GB48735,GB48735	2.1875
GB49417	1.0
GB54258	1.025
GB44460	1.0
GB43208	1.0
GB42809	1.0
GB42449	1.0555555559999998
GB49516	1.025
GB47023	1.025
GB55643	1.0243902440000001
GB41335	1.0
GB47994	1.0
GB48694	1.038461538
GB46978	1.0
GB53548	1.0
GB48082	1.051282051
GB51014	1.0
GB49809	1.0
GB51244	1.029411765
GB46443	1.0
GB42860	1.025
GB43482	1.048780488
GB47238	1.0
GB50507,GB50507	1.051282051
GB46060	1.0
GB53415	1.0
GB41903	1.0
GB45908	1.0
GB49585	1.0
GB52258	1.0
GB50123	1.0
GB45635	1.0
GB46215	1.052631579
GB53228	1.275
GB47943	1.0
GB49226	1.0
GB53190	1.0
GB40219	1.0
GB50938	1.0
GB45358	1.075
GB52674	1.0
GB54223	1.0
GB54254	1.051282051
GB53082	1.025641026
GB52796	1.0
GB43624	1.078947368
GB52531	1.0
GB46476	1.03030303
GB42625	1.0
GB54326	1.0
GB53186	1.0
GB44237	1.0
GB41039	1.05
GB51498	1.097560976
GB49641	1.0
GB45560	1.1
GB53699	1.0243902440000001
GB55748	1.025
GB50550	1.25
GB48366	1.0
GB41018,GB41018	1.048780488
GB51005	1.0
GB42736	1.025
GB50600	1.0
GB44147	1.0
GB46334,GB41275	1.0243902440000001
GB44490	1.025
GB51046	1.051282051
GB53418	1.0
GB46985	1.0
GB49013	1.075
GB40789	1.142857143
GB47401	1.0243902440000001
GB44960	1.0
GB55081	1.0
GB50634	1.0
GB49305	1.025641026
GB46945	1.0
GB47304	1.0
GB42998	1.025641026
GB40833	1.0
GB47983	1.2
GB48205	1.1470588240000001
GB53811	1.026315789
GB53652	1.0
GB46475	1.0
GB44938	1.0
GB43990	1.025641026
GB42635	2.025
GB49629	1.075
GB50784	1.0
GB51590	1.026315789
GB51741	1.05
GB53410	1.0
GB50067	1.0
GB40634	1.0
GB50095	1.0
GB50731	1.0
GB55139	1.0
GB54433	1.025
GB55318	1.0243902440000001
GB55989	1.0
GB40686	1.03030303
GB50597	1.0
GB55082	1.0
GB55944	1.0
GB44704	1.12195122
GB44077	1.0
GB46013	1.1
GB46084	1.0
GB43632	1.0
GB45446	1.0
GB46395	1.0
GB52596	1.05
GB41376	1.0
GB45192	1.0
GB49029	1.025
GB40103	1.0
GB53885	1.045454545
GB43900	1.0
GB47136	1.0731707320000001
GB45444	1.0
GB47733	1.0
GB45865	1.0
GB42552	1.027027027
GB46534	1.025641026
GB44789	1.0
GB52666	1.051282051
GB55835	1.0
GB49463	1.0
GB40949	1.0
GB48079	1.08
GB46074	1.048780488
GB53483	1.0
GB40355	1.0
GB46909	1.0243902440000001
GB52889	1.0
GB49903	1.0
GB44695	1.025641026
GB42691	1.025641026
GB53717	1.026315789
GB51732	1.0
GB53348	1.0
GB40749	1.0
GB54480	1.097560976
GB50251	1.0
GB40655	1.025
GB53668	1.026315789
GB47834	1.0
GB54730	1.033333333
GB42490	1.05
GB47649	1.0
GB51342	1.025641026
GB44102	1.0909090909999999
GB47107	1.0
GB45257	1.0
GB42643	1.0
GB48404	1.025
GB43999	1.029411765
GB43619	1.05
GB52919	1.066666667
GB44491	1.0
GB42999	1.0
GB51001	1.0
GB42376	1.025
GB53079	1.0
GB40887	1.0
GB45317	1.076923077
GB48359	1.0243902440000001
GB45817	1.066666667
GB43161	1.0
GB55226,GB42571	1.025641026
GB47475	1.0
GB42877	1.0
GB53674	1.0
GB50565	1.0
GB42238	1.027027027
GB50574	1.0
GB51963	1.125
GB52163	1.0
GB43016	1.0
GB53615	1.034482759
GB49838	1.025641026
GB50580	1.0
GB44063	1.026315789
GB42168	1.0
GB48252	1.048780488
GB55296	1.051282051
GB51118	1.05
GB54752	1.076923077
GB54634	1.0
GB53636	1.0909090909999999
GB48797	1.025
GB49545	1.05
GB46187	1.05
GB41313	1.052631579
GB51909	1.0
GB51714	1.026315789
GB47445	1.0
GB56017	1.0
GB45344	1.0625
GB50564	1.075
GB50736	1.0
GB48771	1.0
GB54162	1.0
GB42404,GB51456,GB51456	2.0
GB54175	1.075
GB47606	1.0
GB47906	1.0
GB49429	1.0
GB53881	1.025
GB40221	1.0
GB55679,GB55684	1.125
GB42703	3.394736842
GB41181	1.025
GB49437	1.0
GB52159	1.083333333
GB54760	1.0
GB40444	1.0
GB49598	1.0
GB43688,GB43689,GB51436	1.391304348
GB50428	1.029411765
GB42332	1.0
GB45836	1.0
GB54979	1.025
GB45376	1.0
GB49287	1.028571429
GB46893	1.026315789
GB51433	1.0
GB50438	1.0
GB49573	1.0731707320000001
GB42631	1.102564103
GB49178	1.0
GB50050	1.0
GB43780	1.162162162
GB52671	1.075
GB45569	1.0
GB52058	1.0
GB55617,GB55617	1.051282051
GB48104	1.0
GB47928	1.028571429
GB45670	1.0
GB42480	1.025
GB48860	1.097560976
GB50439	1.0
GB42057	1.0731707320000001
GB40716	1.071428571
GB47104	1.425
GB51260	1.107142857
GB52447	1.0
GB43412	1.0
GB44054	1.0
GB49115	1.051282051
GB48219,GB48219	1.0243902440000001
GB42957	1.0
GB51884	1.0
GB47321	1.0
GB51220	1.051282051
GB42972	1.0
GB53824	1.0243902440000001
GB52465	1.441176471
GB46887	1.0
GB45961	1.0
GB40261	1.0
GB50563	1.0
GB46375	1.0
GB48974	1.0
GB46793	1.0
GB50831	1.05
GB40546	1.0
GB42825	1.1
GB50414	1.0243902440000001
GB53024	1.0
GB51307	1.0
GB44600	1.28125
GB55891	1.0243902440000001
GB42745	1.0
GB55541	1.0
GB56028	1.0
GB49421	1.028571429
GB54469	1.0
GB53197	1.0
GB43124	1.0
GB53796	1.0
GB52780	1.0
GB41027	1.0
GB42912	1.03125
GB53960	1.025
GB42797	1.0731707320000001
GB43639	1.0
GB54632	1.0
GB51484	1.0
GB42705	1.0
GB42640	1.027777778
GB52710	1.0
GB53069	1.0
GB42173	1.025
GB51552	1.025641026
GB43063,GB43063	1.025641026
GB40882	1.25
GB44723	1.025641026
GB55612	1.0
GB45906	1.0
GB42939,GB42939	1.041666667
GB54746	1.0
GB53420	1.0
GB53141	1.0
GB40516	1.025
GB48259	1.0
GB46602	1.03125
GB46388	1.0
GB47022,GB47020,GB47022	1.631578947
GB40801	1.076923077
GB50936	1.0
GB56036	1.051282051
GB48244	1.0
GB40501	1.0
GB49639	1.025641026
GB40877	1.0
GB54387	1.0
GB40377	1.0
GB50000	1.0
GB52442	1.026315789
GB40438	1.054054054
GB54966	1.045454545
GB48052,GB48052	1.034482759
GB51900	1.0
GB42780	1.0
GB55080	1.0
GB46912	1.0
GB46920	1.0
GB50825,GB48699,GB42590,GB44714	5.65
GB44988	1.0243902440000001
GB41518	1.0
GB49451	1.0243902440000001
GB44893	1.0
GB50277	1.0243902440000001
GB43572	1.0
GB54518,GB54518	1.078947368
GB45312	1.0
GB55556	1.0
GB55938	1.0
GB42859	1.028571429
GB51228	1.0
GB49775	1.033333333
GB49392	1.0
GB49555	1.027027027
GB52184	1.2727272729999999
GB54973	1.025
GB55683	1.051282051
GB47705	1.0
GB54964	1.0
GB55368	1.0
GB44781	1.0
GB46008	1.025641026
GB45074	1.0
GB41623	1.0
GB45035	1.0
GB42582	1.0
GB46750	1.102564103
GB44684	1.025
GB48796	1.025641026
GB44586	1.0
GB55656	1.0
GB51581	1.083333333
GB52220	1.536585366
GB52119	1.107142857
GB46011	1.0243902440000001
GB49825	1.142857143
GB48424	1.0
GB46438	1.041666667
GB45374	1.1
GB52446	1.0
GB44877	1.0
GB41756	1.102564103
GB44528	1.0
GB49703	1.0
GB40240	1.0
GB40417	1.0
GB44066	1.0
GB50735	1.0
GB40307	1.0
GB49959	1.0
GB49410,GB48275,GB48274	2.0487804880000002
GB48076	1.0
GB51793	1.0
GB48293	1.0
GB47728	1.028571429
GB48552	1.0243902440000001
GB42851	1.15
GB44451	1.033333333
GB48843	1.0
GB41896	1.025641026
GB44985	1.025
GB51201	1.048780488
GB46425	1.025
GB55789	1.0
GB44012	1.0
GB53874	1.0
GB51132	1.0
GB43376	1.780487805
GB55219	1.027777778
GB41492	1.048780488
GB44725	1.0
GB54660	1.0
GB51913	1.0
GB52591	1.05
GB44374	1.0
GB41545	1.027027027
GB51127	1.0
GB42723	1.051282051
GB43478	1.0
GB52753	1.026315789
GB43708	1.0243902440000001
GB44626	1.052631579
GB40080	1.0
GB47965	1.1
GB51957	1.0
GB42025	1.0
GB55417	1.0
GB52470	1.048780488
GB55013	1.0731707320000001
GB48171	1.0
GB47725	1.0
GB54981	1.0
GB40821	1.0
GB54355	1.0
GB42155	1.0
GB48309	1.0
GB46449	1.0
GB55416	1.0
GB40618,GB40619	1.8529411759999999
GB46170,GB46170	1.026315789
GB50702	1.0
GB55828	1.0
GB51598	1.0
GB47514	1.0
GB49986	1.0
GB47880	1.075
GB47109	1.0
GB44498	1.027777778
GB53649	1.0
GB55614	1.058823529
GB50951	1.0
GB50637	1.0
GB49728	1.05
GB51716	1.097560976
GB43581	1.054054054
GB49376	1.028571429
GB46057	1.0243902440000001
GB48295	1.0
GB49221	1.0
GB45910	1.0
GB54588	1.0243902440000001
GB47083	1.025
GB49161	1.0
GB47903	1.0
GB51676	1.0
GB43418	1.0606060609999999
GB44434	1.0
GB52445	1.0
GB49631	1.142857143
GB53581	1.026315789
GB42087	1.0
GB55747	1.0
GB40391	1.029411765
GB53860	1.057142857
GB41283	1.0
GB41633	1.0
GB40434	1.0
GB50738	1.125
GB40708	1.052631579
GB50516	1.0
GB42205	1.025
GB45154	1.0
GB51635	1.0
GB44053	1.0
GB50641	1.0243902440000001
GB55306	1.025641026
GB53658	1.1
GB40005	1.0
GB47181	1.048780488
GB40770,GB40769,GB53986,GB53986	3.176470588
GB51038	1.0243902440000001
GB51600	1.0
GB50928	1.0
GB54335	1.0
GB51624	1.025
GB50284	1.0
GB50919	1.025
GB54733	1.051282051
GB48405	1.0
GB43279	1.052631579
GB47153	1.0
GB48335,GB48335	1.375
GB51787	1.051282051
GB50371	1.0
GB47663	1.0
GB47718	1.0
GB45712	1.052631579
GB54098	1.054054054
GB54134	1.0
GB52587	1.0
GB45752	1.0
GB43584	1.0
GB47259	1.0
GB42039	1.1
GB48743	1.0555555559999998
GB55590	1.256410256
GB54043	1.0
GB45058	1.0
GB47694	1.128205128
GB42017	1.0
GB47508	1.048780488
GB51065	1.16
GB44453	1.0
GB40566	1.1891891890000001
GB55769	1.0
GB47552	1.05
GB49864	1.0731707320000001
GB43512,GB43508,GB43514,GB43510,GB43511,GB43509,GB45565	2.615384615
GB49360	1.230769231
GB52684	1.025641026
GB45843	1.0
GB43442	1.0
